거래금액,지역코드,아파트,시도명,시군구,법정동,지번,건축년도,년,월,일,등기일자,매도자,전용면적,층
"219,000",11680,디에이치아너힐즈,서울특별시,강남구,개포동,1281,2019,2024,1,30,2024-04-30,개인,59.8732,17
"175,000",11680,개포주공7단지,서울특별시,강남구,개포동,185,1983,2024,1,31,2024-03-20,개인,53.46,5
"200,000",11680,래미안블레스티지,서울특별시,강남구,개포동,1280,2019,2024,1,27,2024-02-29,개인,59.967,9
"175,000",11680,개포주공7단지,서울특별시,강남구,개포동,185,1983,2024,1,31,,개인,53.46,5
"282,000",11680,현대2,서울특별시,강남구,개포동,654,1986,2024,1,19,2024-05-30,개인,131.83,1
"260,000",11680,현대아파트3,서울특별시,강남구,개포동,177,1986,2024,1,20,2024-03-21,개인,131.83,6
"97,000",11680,성원대치2단지아파트,서울특별시,강남구,개포동,12,1992,2024,1,30,2024-02-29,개인,33.18,4
"220,000",11680,개포래미안포레스트,서울특별시,강남구,개포동,1282,2020,2024,1,17,2024-02-21,개인,74.66,10
"116,000",11680,성원대치2단지아파트,서울특별시,강남구,개포동,12,1992,2024,1,17,2024-04-05,개인,39.53,8
"190,000",11680,개포주공7단지,서울특별시,강남구,개포동,185,1983,2024,1,24,2024-02-15,개인,53.46,11
"209,500",11680,디에이치아너힐즈,서울특별시,강남구,개포동,1281,2019,2024,1,18,2024-03-15,개인,59.8732,16
"195,000",11680,래미안블레스티지,서울특별시,강남구,개포동,1280,2019,2024,1,28,2024-05-03,개인,59.967,9
"114,500",11680,성원대치2단지아파트,서울특별시,강남구,개포동,12,1992,2024,1,27,2024-02-27,개인,39.53,12
"340,000",11680,경남2차,서울특별시,강남구,개포동,649,1984,2024,1,25,2024-05-16,개인,182.2,10
"161,000",11680,래미안블레스티지,서울특별시,강남구,개포동,1280,2019,2024,1,15,,법인,49.909,12
"187,000",11680,개포래미안포레스트,서울특별시,강남구,개포동,1282,2020,2024,1,9,2024-03-29,개인,59.96,29
"212,500",11680,디에이치아너힐즈,서울특별시,강남구,개포동,1281,2019,2024,1,10,2024-04-03,개인,59.7479,26
"130,000",11680,삼익대청아파트,서울특별시,강남구,개포동,12,1992,2024,1,11,2024-03-14,개인,51.12,12
"217,000",11680,디에이치아너힐즈,서울특별시,강남구,개포동,1281,2019,2024,1,9,2024-03-29,개인,59.8072,20
"215,000",11680,개포주공5단지,서울특별시,강남구,개포동,187,1983,2024,1,13,2024-03-26,개인,53.98,8
"216,000",11680,개포자이프레지던스,서울특별시,강남구,개포동,189,2023,2024,1,12,2024-03-12,개인,59.98,26
"113,000",11680,성원대치2단지아파트,서울특별시,강남구,개포동,12,1992,2024,1,13,2024-04-15,개인,39.53,11
"223,000",11680,개포더샵트리에,서울특별시,강남구,개포동,651-1,2021,2024,1,3,2024-03-29,개인,108.0923,14
"96,500",11680,성원대치2단지아파트,서울특별시,강남구,개포동,12,1992,2024,2,24,2024-05-16,개인,33.18,4
"131,500",11680,성원대치2단지아파트,서울특별시,강남구,개포동,12,1992,2024,2,27,2024-04-12,개인,49.86,4
"193,000",11680,래미안블레스티지,서울특별시,강남구,개포동,1280,2019,2024,2,21,,개인,59.897,12
"220,000",11680,디에이치아너힐즈,서울특별시,강남구,개포동,1281,2019,2024,2,24,2024-05-30,개인,59.7479,21
"99,000",11680,성원대치2단지아파트,서울특별시,강남구,개포동,12,1992,2024,2,29,2024-03-21,개인,33.18,3
"184,000",11680,개포주공6단지,서울특별시,강남구,개포동,185,1983,2024,2,24,2024-03-22,개인,53.06,9
"213,500",11680,디에이치아너힐즈,서울특별시,강남구,개포동,1281,2019,2024,2,13,2024-04-23,개인,59.8732,17
"194,000",11680,개포주공7단지,서울특별시,강남구,개포동,185,1983,2024,2,21,2024-03-18,개인,60.76,3
"227,000",11680,개포주공7단지,서울특별시,강남구,개포동,185,1983,2024,2,22,2024-03-19,개인,73.26,15
"256,500",11680,개포주공6단지,서울특별시,강남구,개포동,185,1983,2024,2,7,2024-03-15,개인,83.21,10
"115,000",11680,삼익대청아파트,서울특별시,강남구,개포동,12,1992,2024,2,19,2024-03-07,개인,39.53,6
"192,000",11680,개포주공7단지,서울특별시,강남구,개포동,185,1983,2024,2,24,2024-03-28,개인,60.76,11
"257,000",11680,개포주공7단지,서울특별시,강남구,개포동,185,1983,2024,2,23,2024-03-21,개인,83.7,11
"179,500",11680,개포주공6단지,서울특별시,강남구,개포동,185,1983,2024,2,21,2024-03-20,개인,53.06,8
"180,000",11680,개포주공6단지,서울특별시,강남구,개포동,185,1983,2024,2,7,2024-03-19,개인,53.06,10
"134,000",11680,성원대치2단지아파트,서울특별시,강남구,개포동,12,1992,2024,2,24,2024-04-30,개인,49.86,10
"199,300",11680,래미안블레스티지,서울특별시,강남구,개포동,1280,2019,2024,2,7,2024-05-27,개인,59.967,8
"255,000",11680,개포주공7단지,서울특별시,강남구,개포동,185,1983,2024,2,24,2024-03-18,개인,83.7,6
"136,600",11680,성원대치2단지아파트,서울특별시,강남구,개포동,12,1992,2024,2,21,2024-05-23,개인,49.86,5
"185,000",11680,개포주공6단지,서울특별시,강남구,개포동,185,1983,2024,2,7,2024-03-11,개인,60.13,14
"96,500",11680,성원대치2단지아파트,서울특별시,강남구,개포동,12,1992,2024,2,24,,개인,33.18,4
"225,000",11680,개포주공6단지,서울특별시,강남구,개포동,185,1983,2024,2,6,2024-03-14,개인,73.02,7
"257,000",11680,개포주공6단지,서울특별시,강남구,개포동,185,1983,2024,2,1,2024-04-03,개인,83.21,12
"256,500",11680,개포주공6단지,서울특별시,강남구,개포동,185,1983,2024,2,7,,개인,83.21,10
"264,000",11680,개포래미안포레스트,서울특별시,강남구,개포동,1282,2020,2024,2,23,2024-05-21,개인,84.59,10
"176,000",11680,개포주공7단지,서울특별시,강남구,개포동,185,1983,2024,2,5,2024-03-14,개인,53.46,14
"190,000",11680,개포주공7단지,서울특별시,강남구,개포동,185,1983,2024,2,16,2024-03-12,개인,60.76,2
"250,000",11680,개포주공6단지,서울특별시,강남구,개포동,185,1983,2024,2,3,2024-03-11,개인,83.21,9
"219,000",11680,개포주공7단지,서울특별시,강남구,개포동,185,1983,2024,2,6,2024-04-18,개인,73.26,15
"260,000",11680,개포래미안포레스트,서울특별시,강남구,개포동,1282,2020,2024,2,6,2024-03-29,개인,84.83,16
"210,000",11680,디에이치아너힐즈,서울특별시,강남구,개포동,1281,2019,2024,2,5,,개인,59.7479,14
"103,000",11680,성원대치2단지아파트,서울특별시,강남구,개포동,12,1992,2024,2,17,2024-03-28,개인,39.53,1
"135,000",11680,성원대치2단지아파트,서울특별시,강남구,개포동,12,1992,2024,2,2,2024-03-29,개인,49.86,5
"135,000",11680,성원대치2단지아파트,서울특별시,강남구,개포동,12,1992,2024,2,7,2024-03-20,개인,49.86,4
"137,000",11680,성원대치2단지아파트,서울특별시,강남구,개포동,12,1992,2024,2,2,2024-03-29,개인,49.86,11
"305,000",11680,경남1,서울특별시,강남구,개포동,649,1984,2024,2,7,2024-05-23,개인,123.28,9
"367,000",11680,현대2,서울특별시,강남구,개포동,654,1986,2024,3,27,2024-06-10,개인,165.08,6
"248,000",11680,개포주공5단지,서울특별시,강남구,개포동,187,1983,2024,3,4,2024-05-20,개인,74.25,6
"228,000",11680,개포래미안포레스트,서울특별시,강남구,개포동,1282,2020,2024,3,30,2024-07-02,개인,74.66,24
"370,000",11680,경남2차,서울특별시,강남구,개포동,649,1984,2024,3,29,2024-06-03,개인,182.2,13
"115,000",11680,삼익대청아파트,서울특별시,강남구,개포동,12,1992,2024,3,30,2024-06-04,개인,39.53,13
"194,000",11680,개포래미안포레스트,서울특별시,강남구,개포동,1282,2020,2024,3,23,2024-10-11,개인,59.92,7
"238,000",11680,개포주공6단지,서울특별시,강남구,개포동,185,1983,2024,3,31,2024-09-26,개인,73.02,8
"132,000",11680,성원대치2단지아파트,서울특별시,강남구,개포동,12,1992,2024,3,19,2024-05-17,개인,49.86,1
"267,000",11680,래미안블레스티지,서울특별시,강남구,개포동,1280,2019,2024,3,17,2024-05-31,개인,84.95,8
"256,000",11680,개포주공7단지,서울특별시,강남구,개포동,185,1983,2024,3,29,2024-08-30,개인,83.7,7
"136,000",11680,성원대치2단지아파트,서울특별시,강남구,개포동,12,1992,2024,3,23,2024-05-28,개인,49.86,4
"243,000",11680,개포더샵트리에,서울특별시,강남구,개포동,651-1,2021,2024,3,26,2024-07-30,개인,107.1324,9
"133,620",11680,성원대치2단지아파트,서울특별시,강남구,개포동,12,1992,2024,3,14,2024-06-03,개인,49.86,13
"194,500",11680,래미안블레스티지,서울특별시,강남구,개포동,1280,2019,2024,3,30,2024-05-03,개인,59.897,13
"110,000",11680,성원대치2단지아파트,서울특별시,강남구,개포동,12,1992,2024,3,29,2024-05-30,개인,39.53,3
"186,000",11680,개포주공6단지,서울특별시,강남구,개포동,185,1983,2024,3,22,2024-04-12,개인,53.06,10
"248,000",11680,현대2,서울특별시,강남구,개포동,654,1986,2024,3,4,2024-06-03,개인,131.83,2
"115,000",11680,성원대치2단지아파트,서울특별시,강남구,개포동,12,1992,2024,3,5,2024-05-27,개인,39.53,13
"195,000",11680,래미안블레스티지,서울특별시,강남구,개포동,1280,2019,2024,3,20,2024-06-20,개인,59.897,19
"199,000",11680,래미안블레스티지,서울특별시,강남구,개포동,1280,2019,2024,3,15,2024-07-30,개인,59.837,18
"189,000",11680,개포래미안포레스트,서울특별시,강남구,개포동,1282,2020,2024,3,16,2024-07-05,개인,59.92,5
"255,000",11680,개포주공6단지,서울특별시,강남구,개포동,185,1983,2024,3,22,2024-07-11,개인,83.21,1
"115,000",11680,삼익대청아파트,서울특별시,강남구,개포동,12,1992,2024,3,10,2024-06-14,개인,39.53,10
"268,000",11680,래미안블레스티지,서울특별시,강남구,개포동,1280,2019,2024,3,23,2024-04-05,개인,84.94,10
"170,000",11680,개포래미안포레스트,서울특별시,강남구,개포동,1282,2020,2024,3,27,2024-03-29,개인,59.92,14
"223,000",11680,개포래미안포레스트,서울특별시,강남구,개포동,1282,2020,2024,3,7,2024-07-01,개인,74.66,8
"177,000",11680,개포주공7단지,서울특별시,강남구,개포동,185,1983,2024,3,13,2024-04-04,개인,53.46,8
"367,000",11680,현대2,서울특별시,강남구,개포동,654,1986,2024,3,27,,개인,165.08,6
"95,000",11680,성원대치2단지아파트,서울특별시,강남구,개포동,12,1992,2024,3,27,2024-03-28,개인,39.53,9
"202,500",11680,래미안블레스티지,서울특별시,강남구,개포동,1280,2019,2024,3,6,2024-06-21,개인,59.837,16
"181,000",11680,개포래미안포레스트,서울특별시,강남구,개포동,1282,2020,2024,3,2,2024-06-07,개인,59.92,5
"200,000",11680,개포주공7단지,서울특별시,강남구,개포동,185,1983,2024,3,6,2024-06-28,개인,60.76,9
"115,000",11680,삼익대청아파트,서울특별시,강남구,개포동,12,1992,2024,3,10,2024-05-28,개인,39.53,9
"136,000",11680,성원대치2단지아파트,서울특별시,강남구,개포동,12,1992,2024,3,23,,개인,49.86,4
"129,500",11680,삼익대청아파트,서울특별시,강남구,개포동,12,1992,2024,3,23,2024-03-29,개인,51.12,3
"192,400",11680,개포래미안포레스트,서울특별시,강남구,개포동,1282,2020,2024,3,16,2024-06-05,개인,59.92,18
"248,000",11680,개포래미안포레스트,서울특별시,강남구,개포동,1282,2020,2024,3,1,2024-06-28,개인,84.86,11
"320,000",11680,래미안블레스티지,서울특별시,강남구,개포동,1280,2019,2024,3,4,2024-03-27,개인,99.967,18
"248,000",11680,개포주공5단지,서울특별시,강남구,개포동,187,1983,2024,3,4,,개인,74.25,6
"226,000",11680,개포주공6단지,서울특별시,강남구,개포동,185,1983,2024,3,6,2024-04-11,개인,73.02,2
"180,000",11680,개포주공6단지,서울특별시,강남구,개포동,185,1983,2024,3,1,2024-03-28,개인,53.06,10
"277,000",11680,래미안블레스티지,서울특별시,강남구,개포동,1280,2019,2024,3,19,2024-06-14,개인,84.94,18
"185,000",11680,개포래미안포레스트,서울특별시,강남구,개포동,1282,2020,2024,3,2,2024-05-03,개인,59.92,4
"320,000",11680,래미안블레스티지,서울특별시,강남구,개포동,1280,2019,2024,3,12,2024-05-30,개인,99.991,3
"207,000",11680,래미안블레스티지,서울특별시,강남구,개포동,1280,2019,2024,3,11,2024-04-25,개인,59.967,9
"177,000",11680,개포주공7단지,서울특별시,강남구,개포동,185,1983,2024,3,13,,개인,53.46,8
"280,000",11680,디에이치아너힐즈,서울특별시,강남구,개포동,1281,2019,2024,3,5,2024-05-24,개인,84.357,7
"160,000",11680,삼익대청아파트,서울특별시,강남구,개포동,12,1992,2024,3,1,2024-06-20,개인,60,4
"227,000",11680,개포주공6단지,서울특별시,강남구,개포동,185,1983,2024,3,1,2024-03-20,개인,73.02,4
"199,500",11680,우성8,서울특별시,강남구,개포동,179,1987,2024,3,10,2024-03-28,개인,79.61,6
"240,000",11680,경남1,서울특별시,강남구,개포동,649,1984,2024,4,30,2024-07-15,개인,84.6,4
"275,500",11680,래미안블레스티지,서울특별시,강남구,개포동,1280,2019,2024,4,30,2024-07-23,개인,84.943,5
"239,000",11680,경남1,서울특별시,강남구,개포동,649,1984,2024,4,27,2024-09-05,개인,84.6,10
"264,000",11680,개포래미안포레스트,서울특별시,강남구,개포동,1282,2020,2024,4,29,2024-08-29,개인,84.86,20
"275,000",11680,경남2차,서울특별시,강남구,개포동,649,1984,2024,4,30,2024-06-05,개인,182.2,9
"170,000",11680,개포래미안포레스트,서울특별시,강남구,개포동,1282,2020,2024,4,26,2024-07-30,개인,49.92,5
"133,000",11680,성원대치2단지아파트,서울특별시,강남구,개포동,12,1992,2024,4,24,2024-08-30,개인,49.86,5
"209,000",11680,래미안블레스티지,서울특별시,강남구,개포동,1280,2019,2024,4,17,2024-05-30,개인,59.967,19
"275,000",11680,개포주공5단지,서울특별시,강남구,개포동,187,1983,2024,4,16,2024-06-14,개인,83.17,13
"275,000",11680,래미안블레스티지,서울특별시,강남구,개포동,1280,2019,2024,4,29,2024-05-30,개인,84.943,20
"242,000",11680,개포주공5단지,서울특별시,강남구,개포동,187,1983,2024,4,23,2024-07-26,개인,74.25,12
"272,000",11680,래미안블레스티지,서울특별시,강남구,개포동,1280,2019,2024,4,22,2024-06-17,개인,84.943,2
"196,000",11680,개포래미안포레스트,서울특별시,강남구,개포동,1282,2020,2024,4,22,,개인,59.92,5
"277,000",11680,래미안블레스티지,서울특별시,강남구,개포동,1280,2019,2024,4,19,2024-08-30,개인,84.95,22
"197,500",11680,래미안블레스티지,서울특별시,강남구,개포동,1280,2019,2024,4,13,2024-07-30,개인,59.888,2
"190,000",11680,개포주공6단지,서울특별시,강남구,개포동,185,1983,2024,4,12,2024-05-03,개인,73.02,13
"259,000",11680,개포래미안포레스트,서울특별시,강남구,개포동,1282,2020,2024,4,17,2024-08-12,개인,84.86,14
"296,500",11680,개포래미안포레스트,서울특별시,강남구,개포동,1282,2020,2024,4,12,2024-07-25,개인,96.91,3
"164,000",11680,삼익대청아파트,서울특별시,강남구,개포동,12,1992,2024,4,5,2024-07-09,개인,60,8
"116,000",11680,성원대치2단지아파트,서울특별시,강남구,개포동,12,1992,2024,4,6,2024-06-17,개인,39.53,4
"285,000",11680,디에이치아너힐즈,서울특별시,강남구,개포동,1281,2019,2024,4,3,2024-07-29,개인,84.357,2
"195,000",11680,래미안블레스티지,서울특별시,강남구,개포동,1280,2019,2024,4,3,2024-05-30,개인,59.888,6
"200,000",11680,래미안블레스티지,서울특별시,강남구,개포동,1280,2019,2024,4,4,2024-06-27,개인,59.888,5
"232,000",11680,개포자이르네,서울특별시,강남구,개포동,1283,2022,2024,4,17,2024-07-26,개인,114.08,10
"212,500",11680,디에이치아너힐즈,서울특별시,강남구,개포동,1281,2019,2024,4,21,2024-06-27,개인,59.7479,12
"115,000",11680,성원대치2단지아파트,서울특별시,강남구,개포동,12,1992,2024,4,4,2024-05-27,개인,39.53,3
"220,500",11680,디에이치아너힐즈,서울특별시,강남구,개포동,1281,2019,2024,4,12,2024-05-27,개인,59.8072,18
"380,000",11680,개포래미안포레스트,서울특별시,강남구,개포동,1282,2020,2024,4,16,2024-05-13,개인,136.06,25
"79,500",11680,새롬(1164-13),서울특별시,강남구,개포동,1164-13,2000,2024,4,2,2024-06-20,개인,59.67,5
"310,000",11680,개포래미안포레스트,서울특별시,강남구,개포동,1282,2020,2024,4,10,2024-08-30,개인,96.91,29
"199,000",11680,개포주공6단지,서울특별시,강남구,개포동,185,1983,2024,4,10,2024-04-19,개인,60.13,2
"200,000",11680,개포주공6단지,서울특별시,강남구,개포동,185,1983,2024,4,1,2024-04-15,개인,60.13,2
"310,000",11680,경남1,서울특별시,강남구,개포동,649,1984,2024,5,29,2024-09-02,개인,123.28,7
"305,000",11680,현대2,서울특별시,강남구,개포동,654,1986,2024,5,8,,개인,131.83,4
"278,000",11680,래미안블레스티지,서울특별시,강남구,개포동,1280,2019,2024,5,31,,개인,84.943,8
"250,000",11680,경남1,서울특별시,강남구,개포동,649,1984,2024,5,27,2024-08-27,개인,84.6,11
"210,000",11680,래미안블레스티지,서울특별시,강남구,개포동,1280,2019,2024,5,29,2024-08-29,개인,59.837,17
"207,000",11680,래미안블레스티지,서울특별시,강남구,개포동,1280,2019,2024,5,28,2024-09-09,개인,59.967,11
"197,000",11680,래미안블레스티지,서울특별시,강남구,개포동,1280,2019,2024,5,28,2024-07-31,개인,59.888,2
"279,000",11680,래미안블레스티지,서울특별시,강남구,개포동,1280,2019,2024,5,25,2024-09-30,개인,84.943,13
"230,000",11680,디에이치아너힐즈,서울특별시,강남구,개포동,1281,2019,2024,5,30,2024-08-28,개인,59.7479,12
"231,000",11680,개포더샵트리에,서울특별시,강남구,개포동,651-1,2021,2024,5,31,2024-07-25,개인,105.8064,8
"135,000",11680,삼익대청아파트,서울특별시,강남구,개포동,12,1992,2024,5,22,2024-08-27,개인,51.12,8
"133,000",11680,삼익대청아파트,서울특별시,강남구,개포동,12,1992,2024,5,30,2024-06-28,개인,51.12,3
"115,000",11680,성원대치2단지아파트,서울특별시,강남구,개포동,12,1992,2024,5,15,2024-08-30,개인,39.53,15
"284,000",11680,래미안블레스티지,서울특별시,강남구,개포동,1280,2019,2024,5,17,2024-10-11,개인,84.94,26
"310,000",11680,디에이치아너힐즈,서울특별시,강남구,개포동,1281,2019,2024,5,15,2024-09-27,개인,84.3558,27
"258,000",11680,개포래미안포레스트,서울특별시,강남구,개포동,1282,2020,2024,5,18,2024-10-11,개인,84.83,28
"89,000",11680,포이벨리,서울특별시,강남구,개포동,1164-28,2001,2024,5,23,2024-06-26,개인,84.69,2
"116,500",11680,성원대치2단지아파트,서울특별시,강남구,개포동,12,1992,2024,5,28,2024-09-25,개인,39.53,3
"193,000",11680,래미안블레스티지,서울특별시,강남구,개포동,1280,2019,2024,5,28,2024-06-21,개인,59.897,12
"255,000",11680,개포래미안포레스트,서울특별시,강남구,개포동,1282,2020,2024,5,20,2024-08-21,개인,84.86,3
"340,000",11680,디에이치아너힐즈,서울특별시,강남구,개포동,1281,2019,2024,5,12,2024-10-02,개인,94.8407,7
"165,000",11680,래미안블레스티지,서울특별시,강남구,개포동,1280,2019,2024,5,15,2024-08-28,개인,49.909,16
"114,500",11680,성원대치2단지아파트,서울특별시,강남구,개포동,12,1992,2024,5,18,2024-07-15,개인,39.53,2
"261,000",11680,개포래미안포레스트,서울특별시,강남구,개포동,1282,2020,2024,5,11,,개인,84.83,20
"170,000",11680,래미안블레스티지,서울특별시,강남구,개포동,1280,2019,2024,5,31,2024-06-05,개인,59.888,7
"260,000",11680,개포래미안포레스트,서울특별시,강남구,개포동,1282,2020,2024,5,20,2024-08-14,개인,84.83,12
"272,000",11680,개포주공5단지,서울특별시,강남구,개포동,187,1983,2024,5,14,2024-08-26,개인,83.17,6
"112,500",11680,삼익대청아파트,서울특별시,강남구,개포동,12,1992,2024,5,18,2024-06-20,개인,39.53,2
"229,000",11680,개포더샵트리에,서울특별시,강남구,개포동,651-1,2021,2024,5,12,2024-07-31,개인,105.8064,6
"300,000",11680,디에이치아너힐즈,서울특별시,강남구,개포동,1281,2019,2024,5,7,2024-09-30,개인,84.3558,12
"235,000",11680,개포더샵트리에,서울특별시,강남구,개포동,651-1,2021,2024,5,18,2024-12-02,개인,108.0923,15
"264,000",11680,개포래미안포레스트,서울특별시,강남구,개포동,1282,2020,2024,5,25,2024-08-30,개인,84.83,24
"239,500",11680,개포주공7단지,서울특별시,강남구,개포동,185,1983,2024,5,10,2024-07-10,개인,73.26,10
"138,250",11680,성원대치2단지아파트,서울특별시,강남구,개포동,12,1992,2024,5,4,2024-06-27,개인,49.86,9
"139,700",11680,삼익대청아파트,서울특별시,강남구,개포동,12,1992,2024,5,10,2024-07-29,개인,51.12,14
"114,000",11680,삼익대청아파트,서울특별시,강남구,개포동,12,1992,2024,5,18,2024-09-30,개인,39.53,3
"112,000",11680,성원대치2단지아파트,서울특별시,강남구,개포동,12,1992,2024,5,15,2024-06-07,개인,39.53,6
"321,000",11680,래미안블레스티지,서울특별시,강남구,개포동,1280,2019,2024,5,4,2024-09-04,개인,99.967,34
"207,500",11680,래미안블레스티지,서울특별시,강남구,개포동,1280,2019,2024,5,11,2024-07-29,개인,59.967,20
"116,000",11680,성원대치2단지아파트,서울특별시,강남구,개포동,12,1992,2024,5,4,2024-07-24,개인,39.53,12
"285,000",11680,디에이치아너힐즈,서울특별시,강남구,개포동,1281,2019,2024,5,8,2024-09-02,개인,76.1709,16
"143,100",11680,대치푸르지오발라드,서울특별시,강남구,개포동,176-2,2024,2024,5,14,2024-07-12,법인,52.0103,8
"225,000",11680,개포래미안포레스트,서울특별시,강남구,개포동,1282,2020,2024,5,11,2024-08-02,개인,74.66,4
"200,000",11680,래미안블레스티지,서울특별시,강남구,개포동,1280,2019,2024,5,3,2024-08-02,개인,59.897,7
"136,500",11680,성원대치2단지아파트,서울특별시,강남구,개포동,12,1992,2024,5,16,2024-07-26,개인,49.86,5
"236,000",11680,개포주공6단지,서울특별시,강남구,개포동,185,1983,2024,5,4,2024-07-03,개인,73.02,10
"279,000",11680,래미안블레스티지,서울특별시,강남구,개포동,1280,2019,2024,5,2,2024-07-31,개인,84.94,15
"164,500",11680,래미안블레스티지,서울특별시,강남구,개포동,1280,2019,2024,5,1,2024-09-20,개인,49.909,4
"210,000",11680,래미안블레스티지,서울특별시,강남구,개포동,1280,2019,2024,5,13,2024-05-16,개인,59.967,7
"285,000",11680,래미안블레스티지,서울특별시,강남구,개포동,1280,2019,2024,5,4,2024-07-16,개인,84.94,14
"305,000",11680,현대2,서울특별시,강남구,개포동,654,1986,2024,5,8,,개인,131.83,4
"272,000",11680,개포주공5단지,서울특별시,강남구,개포동,187,1983,2024,5,10,,개인,83.17,6
"111,000",11680,성원대치2단지아파트,서울특별시,강남구,개포동,12,1992,2024,5,2,2024-05-17,개인,39.53,3
"210,000",11680,개포래미안포레스트,서울특별시,강남구,개포동,1282,2020,2024,6,27,2024-10-02,개인,59.92,16
"238,000",11680,개포주공6단지,서울특별시,강남구,개포동,185,1983,2024,6,14,2024-09-11,개인,73.02,7
"278,000",11680,래미안블레스티지,서울특별시,강남구,개포동,1280,2019,2024,6,14,2024-08-16,개인,84.943,8
"255,000",11680,개포래미안포레스트,서울특별시,강남구,개포동,1282,2020,2024,6,24,2024-10-14,개인,84.86,2
"195,000",11680,개포래미안포레스트,서울특별시,강남구,개포동,1282,2020,2024,6,27,2024-10-30,개인,59.92,17
"201,250",11680,우성8,서울특별시,강남구,개포동,179,1987,2024,6,20,2024-10-18,개인,79.61,4
"210,000",11680,우성8,서울특별시,강남구,개포동,179,1987,2024,6,29,2024-09-23,개인,79.61,9
"201,500",11680,우성8,서울특별시,강남구,개포동,179,1987,2024,6,29,2024-09-27,개인,79.61,3
"210,000",11680,개포래미안포레스트,서울특별시,강남구,개포동,1282,2020,2024,6,27,,개인,59.92,16
"170,000",11680,삼익대청아파트,서울특별시,강남구,개포동,12,1992,2024,6,27,2024-10-15,개인,60,9
"235,000",11680,개포래미안포레스트,서울특별시,강남구,개포동,1282,2020,2024,6,18,2024-10-04,개인,74.66,10
"285,000",11680,디에이치아너힐즈,서울특별시,강남구,개포동,1281,2019,2024,6,18,2024-09-27,개인,76.1709,23
"307,000",11680,디에이치아너힐즈,서울특별시,강남구,개포동,1281,2019,2024,6,22,2024-10-04,개인,84.6348,2
"242,000",11680,개포주공6단지,서울특별시,강남구,개포동,185,1983,2024,6,26,2024-09-04,개인,73.02,10
"200,000",11680,개포래미안포레스트,서울특별시,강남구,개포동,1282,2020,2024,6,25,2024-09-30,개인,59.92,14
"200,000",11680,개포래미안포레스트,서울특별시,강남구,개포동,1282,2020,2024,6,24,2024-09-25,개인,59.92,9
"236,000",11680,개포우성3차,서울특별시,강남구,개포동,652,1984,2024,6,26,2024-09-24,개인,104.43,4
"100,000",11680,성원대치2단지아파트,서울특별시,강남구,개포동,12,1992,2024,6,18,2024-08-23,개인,33.18,4
"264,500",11680,개포주공6단지,서울특별시,강남구,개포동,185,1983,2024,6,20,2024-07-26,개인,83.21,7
"200,000",11680,개포래미안포레스트,서울특별시,강남구,개포동,1282,2020,2024,6,23,2024-10-07,개인,59.92,2
"138,000",11680,삼익대청아파트,서울특별시,강남구,개포동,12,1992,2024,6,17,2024-09-27,개인,51.12,2
"273,000",11680,개포자이,서울특별시,강남구,개포동,12-2,2004,2024,6,26,2024-08-29,개인,134.3,19
"210,000",11680,래미안블레스티지,서울특별시,강남구,개포동,1280,2019,2024,6,22,2024-09-27,개인,59.888,7
"203,000",11680,래미안블레스티지,서울특별시,강남구,개포동,1280,2019,2024,6,15,2024-10-31,개인,59.888,5
"225,000",11680,디에이치아너힐즈,서울특별시,강남구,개포동,1281,2019,2024,6,17,2024-09-05,개인,59.8072,13
"290,000",11680,래미안블레스티지,서울특별시,강남구,개포동,1280,2019,2024,6,17,2024-09-30,개인,84.94,17
"235,000",11680,개포우성3차,서울특별시,강남구,개포동,652,1984,2024,6,17,2024-09-20,개인,104.43,12
"273,000",11680,개포래미안포레스트,서울특별시,강남구,개포동,1282,2020,2024,6,24,2024-08-30,개인,84.83,22
"145,000",11680,삼익대청아파트,서울특별시,강남구,개포동,12,1992,2024,6,22,2024-10-22,개인,51.12,10
"369,000",11680,래미안블레스티지,서울특별시,강남구,개포동,1280,2019,2024,6,17,2024-10-10,개인,113.808,34
"198,000",11680,개포래미안포레스트,서울특별시,강남구,개포동,1282,2020,2024,6,23,2024-10-16,개인,59.92,16
"218,000",11680,개포주공6단지,서울특별시,강남구,개포동,185,1983,2024,6,18,2024-09-02,개인,60.13,9
"390,000",11680,디에이치아너힐즈,서울특별시,강남구,개포동,1281,2019,2024,6,26,2024-11-25,개인,94.8407,21
"195,000",11680,개포래미안포레스트,서울특별시,강남구,개포동,1282,2020,2024,6,17,2024-09-30,개인,59.92,4
"140,000",11680,삼익대청아파트,서울특별시,강남구,개포동,12,1992,2024,6,19,2024-10-22,개인,51.12,7
"168,000",11680,삼익대청아파트,서울특별시,강남구,개포동,12,1992,2024,6,19,2024-10-22,개인,60,11
"200,000",11680,개포주공7단지,서울특별시,강남구,개포동,185,1983,2024,6,14,2024-09-03,개인,53.46,10
"365,000",11680,현대2,서울특별시,강남구,개포동,654,1986,2024,6,14,2024-11-01,개인,165.08,6
"149,000",11680,성원대치2단지아파트,서울특별시,강남구,개포동,12,1992,2024,6,21,2024-09-20,개인,49.86,15
"214,500",11680,개포래미안포레스트,서울특별시,강남구,개포동,1282,2020,2024,6,23,2024-09-30,개인,59.92,16
"207,000",11680,개포래미안포레스트,서울특별시,강남구,개포동,1282,2020,2024,6,17,2024-09-04,개인,59.92,6
