거래금액,지역코드,아파트,시도명,시군구,법정동,지번,건축년도,년,월,일,등기일자,매도자,전용면적,층
"157,000",11680,삼익대청아파트,서울특별시,강남구,개포동,12,1992,2021,1,4,,,60,13
"215,000",11680,현대1차101동~106동,서울특별시,강남구,개포동,653,1984,2021,1,1,,,95.4,9
"180,000",11680,개포주공7단지,서울특별시,강남구,개포동,185,1983,2021,1,14,,,53.46,11
"200,000",11680,우성8,서울특별시,강남구,개포동,179,1987,2021,1,11,,,79.61,2
"150,000",11680,성원대치2단지아파트,서울특별시,강남구,개포동,12,1992,2021,1,4,,,49.86,12
"200,000",11680,개포주공7단지,서울특별시,강남구,개포동,185,1983,2021,1,7,,,60.76,9
"268,000",11680,경남1,서울특별시,강남구,개포동,649,1984,2021,1,7,,,123.28,1
"178,000",11680,개포주공6단지,서울특별시,강남구,개포동,185,1983,2021,1,1,,,53.06,3
"195,000",11680,래미안블레스티지,서울특별시,강남구,개포동,1280,2019,2021,2,22,,,59.967,5
"128,000",11680,성원대치2단지아파트,서울특별시,강남구,개포동,12,1992,2021,2,24,,,39.53,6
"166,000",11680,삼익대청아파트,서울특별시,강남구,개포동,12,1992,2021,2,28,,,60,6
"114,000",11680,성원대치2단지아파트,서울특별시,강남구,개포동,12,1992,2021,2,23,,,33.18,8
"161,500",11680,삼익대청아파트,서울특별시,강남구,개포동,12,1992,2021,2,22,,,60,4
"108,000",11680,성원대치2단지아파트,서울특별시,강남구,개포동,12,1992,2021,2,23,,,33.18,9
"131,000",11680,성원대치2단지아파트,서울특별시,강남구,개포동,12,1992,2021,2,23,,,39.53,14
"240,500",11680,개포주공6단지,서울특별시,강남구,개포동,185,1983,2021,2,28,,,73.02,7
"164,000",11680,삼익대청아파트,서울특별시,강남구,개포동,12,1992,2021,2,21,,,60,6
"135,000",11680,성원대치2단지아파트,서울특별시,강남구,개포동,12,1992,2021,2,5,,,39.53,14
"109,000",11680,성원대치2단지아파트,서울특별시,강남구,개포동,12,1992,2021,2,27,,,33.18,8
"332,000",11680,경남2차,서울특별시,강남구,개포동,649,1984,2021,2,6,,,186.16,14
"210,000",11680,래미안블레스티지,서울특별시,강남구,개포동,1280,2019,2021,2,16,,,59.967,9
"173,000",11680,래미안블레스티지,서울특별시,강남구,개포동,1280,2019,2021,2,6,,,49.909,10
"327,000",11680,경남2차,서울특별시,강남구,개포동,649,1984,2021,2,5,,,182.2,11
"270,000",11680,현대2,서울특별시,강남구,개포동,654,1986,2021,2,2,,,131.83,3
"145,000",11680,삼익대청아파트,서울특별시,강남구,개포동,12,1992,2021,2,3,,,51.12,2
"145,000",11680,개포우성3차,서울특별시,강남구,개포동,652,1984,2021,2,9,,,104.43,6
"270,000",11680,현대1차101동~106동,서울특별시,강남구,개포동,653,1984,2021,2,3,,,128.62,9
"200,000",11680,개포주공6단지,서울특별시,강남구,개포동,185,1983,2021,2,1,,,53.06,12
"145,000",11680,성원대치2단지아파트,서울특별시,강남구,개포동,12,1992,2021,2,3,,,49.86,4
"127,000",11680,성원대치2단지아파트,서울특별시,강남구,개포동,12,1992,2021,2,2,,,39.53,1
"251,000",11680,래미안블레스티지,서울특별시,강남구,개포동,1280,2019,2021,2,15,,,84.943,1
"226,000",11680,개포주공6단지,서울특별시,강남구,개포동,185,1983,2021,3,31,,,73.02,7
"71,400",11680,뉴현대파크빌,서울특별시,강남구,개포동,1164-30,2001,2021,3,31,,,83.46,2
"230,000",11680,경남2차,서울특별시,강남구,개포동,649,1984,2021,3,26,,,91.91,15
"136,000",11680,성원대치2단지아파트,서울특별시,강남구,개포동,12,1992,2021,3,29,,,39.53,15
"53,450",11680,새롬(1164-14),서울특별시,강남구,개포동,1164-14,2000,2021,3,25,,,57.93,2
"300,000",11680,경남2차,서울특별시,강남구,개포동,649,1984,2021,3,15,,,182.2,1
"235,000",11680,경남1,서울특별시,강남구,개포동,649,1984,2021,3,11,,,96.98,3
"126,500",11680,삼익대청아파트,서울특별시,강남구,개포동,12,1992,2021,3,15,,,39.53,6
"213,000",11680,디에이치아너힐즈,서울특별시,강남구,개포동,1281,2019,2021,3,27,,,59.7479,7
"65,900",11680,우찬현대(1260-11),서울특별시,강남구,개포동,1260-11,2006,2021,3,7,,,59.7,6
"199,000",11680,래미안블레스티지,서울특별시,강남구,개포동,1280,2019,2021,3,10,,,59.967,10
"105,000",11680,성원대치2단지아파트,서울특별시,강남구,개포동,12,1992,2021,3,1,,,33.18,12
"109,000",11680,성원대치2단지아파트,서울특별시,강남구,개포동,12,1992,2021,3,6,,,33.18,3
"151,500",11680,삼익대청아파트,서울특별시,강남구,개포동,12,1992,2021,3,2,,,51.12,11
"258,000",11680,디에이치아너힐즈,서울특별시,강남구,개포동,1281,2019,2021,3,9,,,76.1709,11
"215,000",11680,디에이치아너힐즈,서울특별시,강남구,개포동,1281,2019,2021,3,2,,,59.8732,15
"277,000",11680,래미안블레스티지,서울특별시,강남구,개포동,1280,2019,2021,3,9,,,84.94,23
"303,000",11680,경남2차,서울특별시,강남구,개포동,649,1984,2021,4,26,,,149.21,14
"225,000",11680,개포우성3차,서울특별시,강남구,개포동,652,1984,2021,4,30,,,104.43,14
"290,000",11680,현대아파트3,서울특별시,강남구,개포동,177,1986,2021,4,24,,,131.83,3
"259,000",11680,디에이치아너힐즈,서울특별시,강남구,개포동,1281,2019,2021,4,23,,,76.1709,6
"303,000",11680,경남2차,서울특별시,강남구,개포동,649,1984,2021,4,26,,,149.21,14
"270,000",11680,개포주공5단지,서울특별시,강남구,개포동,187,1983,2021,4,26,,,83.17,9
"206,000",11680,개포주공7단지,서울특별시,강남구,개포동,185,1983,2021,4,21,,,53.46,9
"325,000",11680,현대1차101동~106동,서울특별시,강남구,개포동,653,1984,2021,4,20,,,177.19,12
"325,000",11680,경남2차,서울특별시,강남구,개포동,649,1984,2021,4,12,,,182.2,3
"174,000",11680,개포2차현대아파트(220),서울특별시,강남구,개포동,655-2,1988,2021,4,15,,,77.75,9
"244,000",11680,디에이치아너힐즈,서울특별시,강남구,개포동,1281,2019,2021,4,27,,,76.1709,15
"168,000",11680,삼익대청아파트,서울특별시,강남구,개포동,12,1992,2021,4,15,,,60,14
"323,000",11680,개포우성3차,서울특별시,강남구,개포동,652,1984,2021,4,13,,,161,3
"127,000",11680,성원대치2단지아파트,서울특별시,강남구,개포동,12,1992,2021,4,9,,,39.53,11
"74,800",11680,새롬(1164-13),서울특별시,강남구,개포동,1164-13,2000,2021,4,12,,,59.67,6
"268,000",11680,래미안블레스티지,서울특별시,강남구,개포동,1280,2019,2021,4,14,,,84.94,25
"266,000",11680,디에이치아너힐즈,서울특별시,강남구,개포동,1281,2019,2021,4,4,,,84.357,20
"204,500",11680,래미안블레스티지,서울특별시,강남구,개포동,1280,2019,2021,4,13,,,59.837,14
"214,500",11680,래미안블레스티지,서울특별시,강남구,개포동,1280,2019,2021,4,1,,,59.967,5
"360,000",11680,래미안블레스티지,서울특별시,강남구,개포동,1280,2019,2021,5,30,,,99.979,18
"170,700",11680,삼익대청아파트,서울특별시,강남구,개포동,12,1992,2021,5,29,,,60,9
"260,000",11680,개포주공7단지,서울특별시,강남구,개포동,185,1983,2021,5,29,,,73.26,8
"127,500",11680,성원대치2단지아파트,서울특별시,강남구,개포동,12,1992,2021,5,22,,,39.53,1
"205,000",11680,개포래미안포레스트,서울특별시,강남구,개포동,1282,2020,2021,5,31,,,59.92,5
"398,000",11680,디에이치아너힐즈,서울특별시,강남구,개포동,1281,2019,2021,5,26,,,106.67,6
"280,000",11680,개포주공5단지,서울특별시,강남구,개포동,187,1983,2021,5,28,,,83.17,7
"273,000",11680,개포주공5단지,서울특별시,강남구,개포동,187,1983,2021,5,18,,,83.17,1
"275,000",11680,개포주공7단지,서울특별시,강남구,개포동,185,1983,2021,5,12,,,83.7,8
"218,000",11680,디에이치아너힐즈,서울특별시,강남구,개포동,1281,2019,2021,5,15,,,59.8732,7
"260,000",11680,개포주공6단지,서울특별시,강남구,개포동,185,1983,2021,5,15,,,83.21,3
"248,000",11680,현대2,서울특별시,강남구,개포동,654,1986,2021,5,8,,,84.81,2
"195,000",11680,개포6차우성아파트1동~8동,서울특별시,강남구,개포동,658-1,1987,2021,5,15,,,79.97,5
"280,000",11680,래미안블레스티지,서울특별시,강남구,개포동,1280,2019,2021,5,18,,,84.94,15
"323,000",11680,경남2차,서울특별시,강남구,개포동,649,1984,2021,5,8,,,182.2,1
"260,000",11680,개포자이,서울특별시,강남구,개포동,12-2,2004,2021,5,27,,,170.32,6
"275,000",11680,래미안블레스티지,서울특별시,강남구,개포동,1280,2019,2021,5,8,,,84.95,7
"180,000",11680,개포래미안포레스트,서울특별시,강남구,개포동,1282,2020,2021,5,22,,,49.92,7
"152,000",11680,성원대치2단지아파트,서울특별시,강남구,개포동,12,1992,2021,5,22,,,49.86,10
"268,143",11680,"우성9차아파트901동,902동",서울특별시,강남구,개포동,651-1,1991,2021,5,22,,,84.9,6
"198,500",11680,개포래미안포레스트,서울특별시,강남구,개포동,1282,2020,2021,5,22,,,59.92,18
"320,000",11680,경남1,서울특별시,강남구,개포동,649,1984,2021,5,7,,,123.28,4
"108,700",11680,성원대치2단지아파트,서울특별시,강남구,개포동,12,1992,2021,5,5,,,33.18,15
"207,500",11680,래미안블레스티지,서울특별시,강남구,개포동,1280,2019,2021,5,8,,,59.897,8
"114,000",11680,성원대치2단지아파트,서울특별시,강남구,개포동,12,1992,2021,5,5,,,33.18,8
"180,000",11680,개포래미안포레스트,서울특별시,강남구,개포동,1282,2020,2021,5,22,,,49.92,7
"198,500",11680,개포래미안포레스트,서울특별시,강남구,개포동,1282,2020,2021,5,22,,,59.92,18
"239,850",11680,개포자이,서울특별시,강남구,개포동,12-2,2004,2021,5,19,,,134.3,6
"289,000",11680,개포우성3차,서울특별시,강남구,개포동,652,1984,2021,5,4,,,133.46,4
"260,000",11680,개포자이,서울특별시,강남구,개포동,12-2,2004,2021,5,11,,,153.8,21
"129,000",11680,삼익대청아파트,서울특별시,강남구,개포동,12,1992,2021,5,1,,,39.53,13
"210,000",11680,개포래미안포레스트,서울특별시,강남구,개포동,1282,2020,2021,6,13,,,59.92,5
"215,000",11680,디에이치아너힐즈,서울특별시,강남구,개포동,1281,2019,2021,6,5,,,59.8072,7
"135,000",11680,성원대치2단지아파트,서울특별시,강남구,개포동,12,1992,2021,6,30,,,39.53,14
"273,000",11680,개포주공5단지,서울특별시,강남구,개포동,187,1983,2021,6,24,,,74.25,10
"135,000",11680,성원대치2단지아파트,서울특별시,강남구,개포동,12,1992,2021,6,30,,,39.53,14
"185,000",11680,개포래미안포레스트,서울특별시,강남구,개포동,1282,2020,2021,6,15,,,49.92,6
"365,000",11680,개포우성3차,서울특별시,강남구,개포동,652,1984,2021,6,14,,,161,10
"250,000",11680,현대아파트3,서울특별시,강남구,개포동,177,1986,2021,6,15,,,84.87,8
"286,000",11680,디에이치아너힐즈,서울특별시,강남구,개포동,1281,2019,2021,6,12,,,76.1709,12
"285,000",11680,래미안블레스티지,서울특별시,강남구,개포동,1280,2019,2021,6,9,,,84.94,23
"225,000",11680,개포주공7단지,서울특별시,강남구,개포동,185,1983,2021,6,16,,,53.46,13
"52,000",11680,아람손프라자/비바빌,서울특별시,강남구,개포동,1164-7,2001,2021,6,15,,,59.96,3
"110,000",11680,성원대치2단지아파트,서울특별시,강남구,개포동,12,1992,2021,6,9,,,33.18,12
"149,000",11680,삼익대청아파트,서울특별시,강남구,개포동,12,1992,2021,6,8,,,51.12,2
"215,000",11680,디에이치아너힐즈,서울특별시,강남구,개포동,1281,2019,2021,6,5,,,59.8072,7
"200,000",11680,개포자이,서울특별시,강남구,개포동,12-2,2004,2021,6,16,,,134.3,20
"182,000",11680,디에이치아너힐즈,서울특별시,강남구,개포동,1281,2019,2021,6,5,,,49.4013,5
"151,500",11680,삼익대청아파트,서울특별시,강남구,개포동,12,1992,2021,6,4,,,51.12,12
"135,000",11680,성원대치2단지아파트,서울특별시,강남구,개포동,12,1992,2021,7,17,,,39.53,8
"120,000",11680,성원대치2단지아파트,서울특별시,강남구,개포동,12,1992,2021,7,29,,,33.18,11
"285,000",11680,디에이치아너힐즈,서울특별시,강남구,개포동,1281,2019,2021,7,29,,,84.357,9
"285,000",11680,개포주공6단지,서울특별시,강남구,개포동,185,1983,2021,7,24,,,83.21,3
"140,000",11680,성원대치2단지아파트,서울특별시,강남구,개포동,12,1992,2021,7,14,,,39.53,7
"175,000",11680,삼익대청아파트,서울특별시,강남구,개포동,12,1992,2021,7,22,,,60,2
"139,500",11680,성원대치2단지아파트,서울특별시,강남구,개포동,12,1992,2021,7,23,,,39.53,3
"117,000",11680,성원대치2단지아파트,서울특별시,강남구,개포동,12,1992,2021,7,24,,,33.18,12
"136,000",11680,성원대치2단지아파트,서울특별시,강남구,개포동,12,1992,2021,7,20,,,39.53,5
"249,500",11680,개포우성3차,서울특별시,강남구,개포동,652,1984,2021,7,28,,,104.43,8
"287,000",11680,개포주공7단지,서울특별시,강남구,개포동,185,1983,2021,7,16,,,83.7,11
"342,000",11680,디에이치아너힐즈,서울특별시,강남구,개포동,1281,2019,2021,7,23,,,94.8407,25
"245,000",11680,현대2,서울특별시,강남구,개포동,654,1986,2021,7,13,,,84.81,6
"61,000",11680,뉴현대파크빌,서울특별시,강남구,개포동,1164-30,2001,2021,7,26,,,69.16,5
"245,000",11680,개포우성3차,서울특별시,강남구,개포동,652,1984,2021,7,13,,,104.43,14
"140,000",11680,성원대치2단지아파트,서울특별시,강남구,개포동,12,1992,2021,7,10,,,39.53,10
"115,200",11680,성원대치2단지아파트,서울특별시,강남구,개포동,12,1992,2021,7,23,,,33.18,12
"135,000",11680,성원대치2단지아파트,서울특별시,강남구,개포동,12,1992,2021,7,17,,,39.53,8
"436,000",11680,래미안블레스티지,서울특별시,강남구,개포동,1280,2019,2021,7,23,,,126.928,18
"328,000",11680,경남2차,서울특별시,강남구,개포동,649,1984,2021,7,23,,,149.21,3
"168,000",11680,성원대치2단지아파트,서울특별시,강남구,개포동,12,1992,2021,7,12,,,49.86,3
"120,000",11680,성원대치2단지아파트,서울특별시,강남구,개포동,12,1992,2021,7,21,,,33.18,11
"282,000",11680,래미안블레스티지,서울특별시,강남구,개포동,1280,2019,2021,7,24,,,84.943,11
"159,500",11680,성원대치2단지아파트,서울특별시,강남구,개포동,12,1992,2021,7,7,,,49.86,3
"110,000",11680,성원대치2단지아파트,서울특별시,강남구,개포동,12,1992,2021,7,7,,,33.18,15
"350,000",11680,상지리츠빌,서울특별시,강남구,개포동,176-1,2003,2021,7,10,,,161.07,8
"139,000",11680,성원대치2단지아파트,서울특별시,강남구,개포동,12,1992,2021,7,10,,,39.53,13
"151,000",11680,삼익대청아파트,서울특별시,강남구,개포동,12,1992,2021,7,7,,,51.12,12
"155,000",11680,삼익대청아파트,서울특별시,강남구,개포동,12,1992,2021,7,5,,,51.12,4
"175,000",11680,삼익대청아파트,서울특별시,강남구,개포동,12,1992,2021,7,10,,,60,12
"137,000",11680,성원대치2단지아파트,서울특별시,강남구,개포동,12,1992,2021,7,5,,,39.53,15
"119,500",11680,성원대치2단지아파트,서울특별시,강남구,개포동,12,1992,2021,8,4,,,33.18,3
"77,000",11680,아람손프라자/비바빌,서울특별시,강남구,개포동,1164-7,2001,2021,8,25,,,84.96,5
"125,000",11680,성원대치2단지아파트,서울특별시,강남구,개포동,12,1992,2021,8,29,,,33.18,7
"226,000",11680,디에이치아너힐즈,서울특별시,강남구,개포동,1281,2019,2021,8,25,,,59.8732,4
"320,000",11680,현대1차101동~106동,서울특별시,강남구,개포동,653,1984,2021,8,28,,,128.62,11
"254,500",11680,현대1차101동~106동,서울특별시,강남구,개포동,653,1984,2021,8,23,,,95.4,1
"380,000",11680,경남2차,서울특별시,강남구,개포동,649,1984,2021,8,25,,,182.2,10
"254,000",11680,개포자이,서울특별시,강남구,개포동,12-2,2004,2021,8,19,,,134.3,1
"275,000",11680,현대1차101동~106동,서울특별시,강남구,개포동,653,1984,2021,8,26,,,95.4,8
"275,000",11680,개포래미안포레스트,서울특별시,강남구,개포동,1282,2020,2021,8,31,,,84.86,5
"298,000",11680,래미안블레스티지,서울특별시,강남구,개포동,1280,2019,2021,8,31,,,84.94,35
"230,000",11680,래미안블레스티지,서울특별시,강남구,개포동,1280,2019,2021,8,31,,,59.967,12
"225,000",11680,래미안블레스티지,서울특별시,강남구,개포동,1280,2019,2021,8,21,,,59.897,13
"219,000",11680,래미안블레스티지,서울특별시,강남구,개포동,1280,2019,2021,8,19,,,59.897,4
"219,000",11680,래미안블레스티지,서울특별시,강남구,개포동,1280,2019,2021,8,19,,,59.897,4
"285,000",11680,개포래미안포레스트,서울특별시,강남구,개포동,1282,2020,2021,8,25,,,84.86,24
"224,500",11680,래미안블레스티지,서울특별시,강남구,개포동,1280,2019,2021,8,16,,,59.967,4
"102,000",11680,성원대치2단지아파트,서울특별시,강남구,개포동,12,1992,2021,8,30,,,39.53,4
"77,000",11680,아람손프라자/비바빌,서울특별시,강남구,개포동,1164-7,2001,2021,8,25,,,84.96,5
"250,000",11680,개포래미안포레스트,서울특별시,강남구,개포동,1282,2020,2021,8,17,,,74.66,11
"142,000",11680,삼익대청아파트,서울특별시,강남구,개포동,12,1992,2021,8,7,,,39.53,8
"289,000",11680,래미안블레스티지,서울특별시,강남구,개포동,1280,2019,2021,8,7,,,84.94,19
"200,000",11680,개포6차우성아파트1동~8동,서울특별시,강남구,개포동,658-1,1987,2021,8,11,,,79.97,3
"170,000",11680,성원대치2단지아파트,서울특별시,강남구,개포동,12,1992,2021,8,18,,,49.86,4
"227,000",11680,래미안블레스티지,서울특별시,강남구,개포동,1280,2019,2021,8,14,,,59.967,10
"119,500",11680,성원대치2단지아파트,서울특별시,강남구,개포동,12,1992,2021,8,4,,,33.18,3
"280,000",11680,개포주공7단지,서울특별시,강남구,개포동,185,1983,2021,8,20,,,83.7,2
"390,000",11680,현대아파트3,서울특별시,강남구,개포동,177,1986,2021,8,10,,,163.85,4
"199,500",11680,개포래미안포레스트,서울특별시,강남구,개포동,1282,2020,2021,8,21,,,59.92,6
"169,000",11680,성원대치2단지아파트,서울특별시,강남구,개포동,12,1992,2021,8,1,,,49.86,10
"233,000",11680,디에이치아너힐즈,서울특별시,강남구,개포동,1281,2019,2021,8,17,,,59.8732,4
"141,000",11680,성원대치2단지아파트,서울특별시,강남구,개포동,12,1992,2021,8,6,,,39.53,9
"149,000",11680,성원대치2단지아파트,서울특별시,강남구,개포동,12,1992,2021,9,25,,,39.53,10
"250,000",11680,우성8,서울특별시,강남구,개포동,179,1987,2021,9,26,,,79.61,5
"253,000",11680,개포래미안포레스트,서울특별시,강남구,개포동,1282,2020,2021,9,16,,,74.66,2
"300,000",11680,디에이치아너힐즈,서울특별시,강남구,개포동,1281,2019,2021,9,28,,,76.1709,26
"295,000",11680,래미안블레스티지,서울특별시,강남구,개포동,1280,2019,2021,9,17,,,84.943,12
"297,000",11680,개포래미안포레스트,서울특별시,강남구,개포동,1282,2020,2021,9,24,,,84.83,7
"59,000",11680,새롬(1164-14),서울특별시,강남구,개포동,1164-14,2000,2021,9,17,,,57.93,6
"278,000",11680,개포래미안포레스트,서울특별시,강남구,개포동,1282,2020,2021,9,8,,,84.86,4
"235,000",11680,디에이치아너힐즈,서울특별시,강남구,개포동,1281,2019,2021,9,11,,,59.7479,9
"272,000",11680,개포래미안포레스트,서울특별시,강남구,개포동,1282,2020,2021,9,28,,,84.86,3
"179,000",11680,래미안블레스티지,서울특별시,강남구,개포동,1280,2019,2021,9,5,,,49.909,6
"124,500",11680,성원대치2단지아파트,서울특별시,강남구,개포동,12,1992,2021,9,4,,,33.18,9
"293,000",11680,래미안블레스티지,서울특별시,강남구,개포동,1280,2019,2021,9,5,,,84.943,11
"64,000",11680,새롬(1164-14),서울특별시,강남구,개포동,1164-14,2000,2021,9,17,,,57.93,5
"210,000",11680,개포래미안포레스트,서울특별시,강남구,개포동,1282,2020,2021,9,17,,,59.92,8
"260,000",11680,현대2,서울특별시,강남구,개포동,654,1986,2021,9,3,,,84.81,2
"310,000",11680,개포래미안포레스트,서울특별시,강남구,개포동,1282,2020,2021,9,4,,,96.91,7
"220,000",11680,개포6차우성아파트1동~8동,서울특별시,강남구,개포동,658-1,1987,2021,9,2,,,79.97,2
"265,000",11680,디에이치아너힐즈,서울특별시,강남구,개포동,1281,2019,2021,10,25,,,84.3558,29
"285,000",11680,개포주공5단지,서울특별시,강남구,개포동,187,1983,2021,10,31,,,83.17,2
"120,000",11680,에버그린,서울특별시,강남구,개포동,166-4,2003,2021,10,15,,,84.89,3
"224,900",11680,개포래미안포레스트,서울특별시,강남구,개포동,1282,2020,2021,10,9,,,59.92,9
"299,500",11680,디에이치아너힐즈,서울특별시,강남구,개포동,1281,2019,2021,10,13,,,76.1709,3
"320,000",11680,래미안블레스티지,서울특별시,강남구,개포동,1280,2019,2021,10,9,,,84.94,28
"230,500",11680,디에이치아너힐즈,서울특별시,강남구,개포동,1281,2019,2021,10,8,,,59.7479,5
"340,000",11680,디에이치아너힐즈,서울특별시,강남구,개포동,1281,2019,2021,10,2,,,94.2875,19
"279,500",11680,개포주공5단지,서울특별시,강남구,개포동,187,1983,2021,10,6,,,83.17,1
"149,500",11680,삼익대청아파트,서울특별시,강남구,개포동,12,1992,2021,10,4,,,39.53,2
"220,000",11680,개포래미안포레스트,서울특별시,강남구,개포동,1282,2020,2021,10,20,,,59.92,15
"185,000",11680,개포래미안포레스트,서울특별시,강남구,개포동,1282,2020,2021,10,13,,,49.92,5
"160,000",11680,성원대치2단지아파트,서울특별시,강남구,개포동,12,1992,2021,10,4,,,49.86,10
"144,000",11680,삼익대청아파트,서울특별시,강남구,개포동,12,1992,2021,10,4,,,39.53,7
"230,000",11680,디에이치아너힐즈,서울특별시,강남구,개포동,1281,2019,2021,11,27,,,59.8732,6
"380,000",11680,경남2차,서울특별시,강남구,개포동,649,1984,2021,11,28,,,182.2,2
"312,000",11680,디에이치아너힐즈,서울특별시,강남구,개포동,1281,2019,2021,11,6,,,84.6348,16
"230,000",11680,래미안블레스티지,서울특별시,강남구,개포동,1280,2019,2021,11,11,,,59.888,7
"235,000",11680,디에이치아너힐즈,서울특별시,강남구,개포동,1281,2019,2021,12,24,,,59.7479,15
"316,000",11680,래미안블레스티지,서울특별시,강남구,개포동,1280,2019,2021,12,31,,,84.94,16
"215,000",11680,개포6차우성아파트1동~8동,서울특별시,강남구,개포동,658-1,1987,2021,12,4,,,79.97,3
"150,000",11680,삼익대청아파트,서울특별시,강남구,개포동,12,1992,2021,12,11,,,39.53,4
"355,000",11680,현대1차101동~106동,서울특별시,강남구,개포동,653,1984,2021,12,9,,,177.19,6
"35,300",11680,마일스디오빌,서울특별시,강남구,논현동,58-2,2004,2021,1,31,,,36.29,10
"355,000",11680,동양파라곤,서울특별시,강남구,논현동,245,2004,2021,1,28,,,208.35,7
"107,000",11680,쌍용,서울특별시,강남구,논현동,103,1996,2021,1,26,,,59.91,6
"36,000",11680,마일스디오빌,서울특별시,강남구,논현동,58-2,2004,2021,1,21,,,36.29,10
"116,000",11680,우민,서울특별시,강남구,논현동,107-44,2002,2021,1,19,,,74.758,5
"160,000",11680,두산위브2단지,서울특별시,강남구,논현동,258,2004,2021,1,25,,,84.721,4
"90,000",11680,지고하임(102동),서울특별시,강남구,논현동,44-9,2003,2021,1,16,,,77.7,4
"119,000",11680,"청학아파트에이동,비동,씨동",서울특별시,강남구,논현동,62-3,1976,2021,1,26,,,85.12,2
"176,000",11680,동현아파트1~6,서울특별시,강남구,논현동,105,1985,2021,1,8,,,84.92,10
