거래금액,지역코드,아파트,시도명,시군구,법정동,지번,건축년도,년,월,일,등기일자,매도자,전용면적,층
"216,000",11680,개포6차우성아파트1동~8동,서울특별시,강남구,개포동,658-1,1987,2022,5,27,,,79.97,2
"228,500",11680,래미안블레스티지,서울특별시,강남구,개포동,1280,2019,2022,5,27,,,59.967,22
"420,000",11680,개포래미안포레스트,서울특별시,강남구,개포동,1282,2020,2022,5,2,,,136.06,17
"95,000",11680,성원대치2단지아파트,서울특별시,강남구,개포동,12,1992,2022,6,30,,,33.18,4
"214,000",11680,래미안블레스티지,서울특별시,강남구,개포동,1280,2019,2022,6,28,,,59.967,5
"360,000",11680,래미안블레스티지,서울특별시,강남구,개포동,1280,2019,2022,6,10,,,99.991,32
"108,000",11680,성원대치2단지아파트,서울특별시,강남구,개포동,12,1992,2022,6,1,,,33.18,15
"195,000",11680,개포래미안포레스트,서울특별시,강남구,개포동,1282,2020,2022,6,17,,,59.92,10
"303,000",11680,개포자이,서울특별시,강남구,개포동,12-2,2004,2022,7,27,,,170.32,11
"373,000",11680,래미안블레스티지,서울특별시,강남구,개포동,1280,2019,2022,7,11,,,99.991,31
"210,000",11680,래미안블레스티지,서울특별시,강남구,개포동,1280,2019,2022,7,11,,,59.888,7
"130,500",11680,성원대치2단지아파트,서울특별시,강남구,개포동,12,1992,2022,7,9,,,39.53,6
"111,500",11680,새롬(1164-12),서울특별시,강남구,개포동,1164-12,2000,2022,7,15,,,73.5,6
"150,000",11680,성원대치2단지아파트,서울특별시,강남구,개포동,12,1992,2022,7,4,,,49.86,8
"133,000",11680,성원대치2단지아파트,서울특별시,강남구,개포동,12,1992,2022,8,10,,,49.86,1
"136,000",11680,성원대치2단지아파트,서울특별시,강남구,개포동,12,1992,2022,8,31,,,49.86,14
"119,000",11680,삼익대청아파트,서울특별시,강남구,개포동,12,1992,2022,8,8,,,39.53,12
"430,000",11680,디에이치아너힐즈,서울특별시,강남구,개포동,1281,2019,2022,9,15,,,106.9877,27
"92,000",11680,성원대치2단지아파트,서울특별시,강남구,개포동,12,1992,2022,9,24,,,33.18,12
"88,000",11680,성원대치2단지아파트,서울특별시,강남구,개포동,12,1992,2022,10,18,,,33.18,8
"185,000",11680,래미안블레스티지,서울특별시,강남구,개포동,1280,2019,2022,10,8,,,59.967,7
"122,000",11680,삼익대청아파트,서울특별시,강남구,개포동,12,1992,2022,10,18,,,60,10
"240,000",11680,개포래미안포레스트,서울특별시,강남구,개포동,1282,2020,2022,11,29,,,84.86,5
"250,000",11680,디에이치아너힐즈,서울특별시,강남구,개포동,1281,2019,2022,11,26,,,84.3558,19
"240,000",11680,개포래미안포레스트,서울특별시,강남구,개포동,1282,2020,2022,11,25,,,84.83,33
"134,000",11680,삼익대청아파트,서울특별시,강남구,개포동,12,1992,2022,11,14,,,60,7
"84,700",11680,성원대치2단지아파트,서울특별시,강남구,개포동,12,1992,2022,11,16,,,33.18,13
"102,500",11680,성원대치2단지아파트,서울특별시,강남구,개포동,12,1992,2022,11,15,,,39.53,3
"100,000",11680,삼익대청아파트,서울특별시,강남구,개포동,12,1992,2022,12,16,,,51.12,15
"220,000",11680,디에이치아너힐즈,서울특별시,강남구,개포동,1281,2019,2022,12,22,,,76.1709,24
"104,000",11680,성원대치2단지아파트,서울특별시,강남구,개포동,12,1992,2022,12,23,,,49.86,4
"104,000",11680,성원대치2단지아파트,서울특별시,강남구,개포동,12,1992,2022,12,23,,,49.86,4
"190,000",11680,개포주공6단지,서울특별시,강남구,개포동,185,1983,2022,12,17,,,83.21,3
"241,000",11680,래미안블레스티지,서울특별시,강남구,개포동,1280,2019,2022,12,5,,,84.943,8
"37,000",11680,마일스디오빌,서울특별시,강남구,논현동,58-2,2004,2022,1,26,,,36.29,4
"42,000",11680,마일스디오빌,서울특별시,강남구,논현동,58-2,2004,2022,1,27,,,36.29,14
"320,000",11680,동양파라곤,서울특별시,강남구,논현동,245,2004,2022,1,18,,,157.41,7
"40,000",11680,거평프리젠,서울특별시,강남구,논현동,196,1996,2022,1,15,,,32.835,6
"159,140",11680,그랑디오스,서울특별시,강남구,논현동,268-12,2004,2022,1,8,,,132.96,5
"159,140",11680,그랑디오스,서울특별시,강남구,논현동,268-12,2004,2022,1,8,,,132.96,5
"210,000",11680,아크로힐스논현,서울특별시,강남구,논현동,276-1,2014,2022,2,24,,,84.208,4
"227,500",11680,동현아파트1~6,서울특별시,강남구,논현동,105,1985,2022,2,18,,,84.92,10
"100,000",11680,논현아이파크,서울특별시,강남구,논현동,225-6,2020,2022,2,23,,,47.46,7
"39,000",11680,마일스디오빌,서울특별시,강남구,논현동,58-2,2004,2022,2,19,,,36.29,9
"229,000",11680,신동아(22),서울특별시,강남구,논현동,22,1997,2022,2,4,,,114.34,10
"65,000",11680,벨러스빌,서울특별시,강남구,논현동,47-11,2004,2022,2,14,,,86.51,5
"273,000",11680,동현아파트1~6,서울특별시,강남구,논현동,105,1985,2022,3,31,,,120.58,8
"40,900",11680,마일스디오빌,서울특별시,강남구,논현동,58-2,2004,2022,3,30,,,36.29,14
"31,000",11680,이산,서울특별시,강남구,논현동,194-22,2011,2022,3,2,,,46.06,3
"333,000",11680,동양파라곤,서울특별시,강남구,논현동,245,2004,2022,3,21,,,160.33,14
"180,000",11680,신동아(22),서울특별시,강남구,논현동,22,1997,2022,3,19,,,84.52,6
"98,000",11680,신동아(22),서울특별시,강남구,논현동,22,1997,2022,4,23,,,35.73,11
"245,000",11680,동양파라곤,서울특별시,강남구,논현동,245,2004,2022,4,21,,,180.07,5
"290,000",11680,동현아파트1~6,서울특별시,강남구,논현동,105,1985,2022,4,23,,,119.67,11
"206,000",11680,두산위브2단지,서울특별시,강남구,논현동,258,2004,2022,4,16,,,106.829,9
"198,000",11680,한진로즈힐,서울특별시,강남구,논현동,105-4,2004,2022,4,22,,,103.96,8
"105,000",11680,펜트힐루논현,서울특별시,강남구,논현동,211-21,2021,2022,4,15,,,42.257,8
"198,000",11680,동부센트레빌,서울특별시,강남구,논현동,275,2003,2022,4,26,,,84.9875,19
"95,000",11680,신동아(22),서울특별시,강남구,논현동,22,1997,2022,4,4,,,35.73,3
"224,000",11680,동양파라곤,서울특별시,강남구,논현동,245,2004,2022,4,22,,,180.07,11
"192,000",11680,e-편한세상,서울특별시,강남구,논현동,195-1,2005,2022,4,5,,,129.8748,10
"110,000",11680,펜트힐루논현,서울특별시,강남구,논현동,211-21,2021,2022,4,15,,,43.392,7
"71,000",11680,제이빌,서울특별시,강남구,논현동,108-2,2004,2022,4,11,,,52.54,1
"123,000",11680,우민,서울특별시,강남구,논현동,107-44,2002,2022,5,19,,,74.758,2
"139,000",11680,로체샤르캐슬,서울특별시,강남구,논현동,114-23,2009,2022,5,23,,,106.59,4
"172,500",11680,한진로즈힐,서울특별시,강남구,논현동,105-4,2004,2022,5,24,,,84.94,2
"54,000",11680,거평프리젠,서울특별시,강남구,논현동,196,1996,2022,5,27,,,39.035,7
"49,500",11680,더원센트럴,서울특별시,강남구,논현동,118-8,2018,2022,5,18,,,26.96,5
"40,000",11680,거평프리젠,서울특별시,강남구,논현동,196,1996,2022,5,30,,,30.215,11
"85,600",11680,논현동한화꿈에그린,서울특별시,강남구,논현동,205-2,2005,2022,5,26,,,67.671,2
"21,200",11680,한양수자인어반게이트,서울특별시,강남구,논현동,221-7,2013,2022,5,27,,,16.2,3
"135,000",11680,우민,서울특별시,강남구,논현동,107-44,2002,2022,5,19,,,74.758,4
"95,000",11680,신동아(22),서울특별시,강남구,논현동,22,1997,2022,5,26,,,35.73,3
"320,000",11680,아크로힐스논현,서울특별시,강남구,논현동,276-1,2014,2022,5,23,,,113.087,20
"303,000",11680,동양파라곤,서울특별시,강남구,논현동,245,2004,2022,5,24,,,157.41,4
"131,000",11680,경남논현,서울특별시,강남구,논현동,274,1996,2022,6,21,,,83.72,5
"22,000",11680,한양수자인어반게이트,서울특별시,강남구,논현동,221-7,2013,2022,6,28,,,16.2,7
"40,500",11680,마일스디오빌,서울특별시,강남구,논현동,58-2,2004,2022,6,28,,,36.29,13
"137,000",11680,한화꿈에그린2차,서울특별시,강남구,논현동,194-23,2006,2022,6,24,,,83.7,6
"41,500",11680,마일스디오빌,서울특별시,강남구,논현동,58-2,2004,2022,6,17,,,36.29,13
"192,000",11680,동부센트레빌,서울특별시,강남구,논현동,275,2003,2022,6,11,,,84.9875,8
"40,300",11680,마일스디오빌,서울특별시,강남구,논현동,58-2,2004,2022,6,7,,,36.29,6
"99,500",11680,신동아(22),서울특별시,강남구,논현동,22,1997,2022,6,17,,,35.73,5
"20,500",11680,한양수자인어반게이트,서울특별시,강남구,논현동,221-7,2013,2022,6,17,,,16.2,7
"40,500",11680,마일스디오빌,서울특별시,강남구,논현동,58-2,2004,2022,6,2,,,36.29,8
"219,000",11680,두산위브1단지,서울특별시,강남구,논현동,252-1,2004,2022,7,18,,,110.778,9
"246,000",11680,아크로힐스논현,서울특별시,강남구,논현동,276-1,2014,2022,7,15,,,84.208,24
"102,000",11680,펜트힐루논현,서울특별시,강남구,논현동,211-21,2021,2022,7,8,,,43.392,6
"39,500",11680,마일스디오빌,서울특별시,강남구,논현동,58-2,2004,2022,7,7,,,36.29,12
"22,300",11680,한양수자인어반게이트,서울특별시,강남구,논현동,221-7,2013,2022,7,4,,,20.7,5
"21,500",11680,한양수자인어반게이트,서울특별시,강남구,논현동,221-7,2013,2022,7,14,,,16.2,6
"110,000",11680,펜트힐루논현,서울특별시,강남구,논현동,211-21,2021,2022,7,8,,,43.392,4
"106,000",11680,요진보네르,서울특별시,강남구,논현동,46-3,2003,2022,7,6,,,129.24,1
"37,800",11680,마일스디오빌,서울특별시,강남구,논현동,58-2,2004,2022,8,27,,,36.29,3
"38,500",11680,마일스디오빌,서울특별시,강남구,논현동,58-2,2004,2022,8,27,,,36.29,3
"38,500",11680,마일스디오빌,서울특별시,강남구,논현동,58-2,2004,2022,8,6,,,36.29,11
"20,500",11680,한양수자인어반게이트,서울특별시,강남구,논현동,221-7,2013,2022,8,4,,,16.2,6
"38,500",11680,마일스디오빌,서울특별시,강남구,논현동,58-2,2004,2022,8,12,,,36.29,15
"38,500",11680,마일스디오빌,서울특별시,강남구,논현동,58-2,2004,2022,8,12,,,36.29,15
"38,000",11680,마일스디오빌,서울특별시,강남구,논현동,58-2,2004,2022,8,8,,,36.29,14
"89,000",11680,신동아(22),서울특별시,강남구,논현동,22,1997,2022,9,24,,,35.73,1
"39,000",11680,마일스디오빌,서울특별시,강남구,논현동,58-2,2004,2022,9,3,,,36.29,4
"195,000",11680,논현아이파크,서울특별시,강남구,논현동,225-6,2020,2022,9,2,,,84.89,19
"240,000",11680,아크로힐스논현,서울특별시,강남구,논현동,276-1,2014,2022,10,28,,,113.231,14
"310,000",11680,동양파라곤,서울특별시,강남구,논현동,245,2004,2022,10,11,,,144.74,9
"105,000",11680,쌍용,서울특별시,강남구,논현동,103,1996,2022,11,12,,,84.87,3
"139,000",11680,로체샤르캐슬,서울특별시,강남구,논현동,114-23,2009,2022,11,10,,,106.59,4
"28,000",11680,한양수자인어반게이트,서울특별시,강남구,논현동,221-7,2013,2022,11,2,,,20.23,7
"270,000",11680,"쌍용대치아파트1동,2동,3동,5동,6동",서울특별시,강남구,대치동,66,1983,2022,1,28,,,83.56,12
"280,000",11680,래미안대치하이스턴,서울특별시,강남구,대치동,985,1989,2022,1,8,,,110.39,14
"425,000",11680,동부센트레빌,서울특별시,강남구,대치동,670,2005,2022,1,7,,,145.83,21
"249,000",11680,은마,서울특별시,강남구,대치동,316,1979,2022,1,11,,,76.79,9
"29,000",11680,대우아이빌명문가(891-23),서울특별시,강남구,대치동,891-23,2004,2022,1,13,,,35.72,7
"54,500",11680,대우아이빌멤버스(891-26),서울특별시,강남구,대치동,891-26,2003,2022,1,12,,,51.026,10
"255,000",11680,은마,서울특별시,강남구,대치동,316,1979,2022,2,22,,,84.43,4
"505,000",11680,동부센트레빌,서울특별시,강남구,대치동,670,2005,2022,2,14,,,161.47,5
"29,000",11680,대우아이빌명문가(891-23),서울특별시,강남구,대치동,891-23,2004,2022,2,8,,,35.72,8
"30,750",11680,대우아이빌명문가(891-23),서울특별시,강남구,대치동,891-23,2004,2022,2,11,,,34.2,8
"43,600",11680,테헤란로대우아이빌(891-6),서울특별시,강남구,대치동,891-6,2004,2022,2,4,,,33.11,23
"34,000",11680,대우아이빌멤버스(891-26),서울특별시,강남구,대치동,891-26,2003,2022,2,18,,,35.236,7
"214,000",11680,은마,서울특별시,강남구,대치동,316,1979,2022,2,8,,,76.79,1
"310,000",11680,쌍용대치2,서울특별시,강남구,대치동,65,1983,2022,2,11,,,120.76,7
"38,000",11680,테헤란로대우아이빌(891-6),서울특별시,강남구,대치동,891-6,2004,2022,2,3,,,33.11,15
"54,500",11680,대우아이빌멤버스(891-26),서울특별시,강남구,대치동,891-26,2003,2022,2,15,,,51.026,10
"409,000",11680,개포우성1,서울특별시,강남구,대치동,503,1983,2022,3,30,,,127.61,11
"34,000",11680,테헤란로대우아이빌(891-6),서울특별시,강남구,대치동,891-6,2004,2022,3,28,,,33.11,3
"400,000",11680,대치아이파크,서울특별시,강남구,대치동,888,2008,2022,3,29,,,119.58,20
"228,000",11680,은마,서울특별시,강남구,대치동,316,1979,2022,3,17,,,76.79,2
"50,000",11680,대우아이빌멤버스(891-26),서울특별시,강남구,대치동,891-26,2003,2022,3,29,,,46.877,11
"375,000",11680,개포우성1,서울특별시,강남구,대치동,503,1983,2022,3,24,,,127.61,1
"42,200",11680,테헤란로대우아이빌(891-6),서울특별시,강남구,대치동,891-6,2004,2022,3,10,,,35.51,23
"294,000",11680,롯데캐슬,서울특별시,강남구,대치동,893,2002,2022,3,5,,,135.73,12
"510,000",11680,개포우성1,서울특별시,강남구,대치동,503,1983,2022,3,19,,,158.54,12
"25,000",11680,선릉역대우아이빌(890-49),서울특별시,강남구,대치동,890-49,2004,2022,3,10,,,28.34,12
"262,500",11680,은마,서울특별시,강남구,대치동,316,1979,2022,4,28,,,84.43,2
"262,500",11680,은마,서울특별시,강남구,대치동,316,1979,2022,4,28,,,84.43,2
"262,500",11680,은마,서울특별시,강남구,대치동,316,1979,2022,4,28,,,84.43,2
"440,000",11680,동부센트레빌,서울특별시,강남구,대치동,670,2005,2022,4,30,,,121.74,15
"245,000",11680,은마,서울특별시,강남구,대치동,316,1979,2022,4,23,,,76.79,1
"39,500",11680,테헤란로대우아이빌(891-6),서울특별시,강남구,대치동,891-6,2004,2022,4,28,,,33.11,9
"390,000",11680,한보미도맨션1,서울특별시,강남구,대치동,511,1983,2022,4,22,,,128.01,13
"330,000",11680,래미안대치팰리스,서울특별시,강남구,대치동,1027,2015,2022,4,20,,,84.97,14
"265,000",11680,은마,서울특별시,강남구,대치동,316,1979,2022,4,14,,,84.43,7
"488,000",11680,래미안대치팰리스,서울특별시,강남구,대치동,1027,2015,2022,4,23,,,114.15,2
"384,000",11680,선경1차(1동-7동),서울특별시,강남구,대치동,506,1983,2022,4,11,,,117.7,10
"320,000",11680,선경1차(1동-7동),서울특별시,강남구,대치동,506,1983,2022,4,11,,,84.35,13
"33,300",11680,대우아이빌명문가(891-23),서울특별시,강남구,대치동,891-23,2004,2022,4,21,,,35.72,10
"430,000",11680,한보미도맨션2,서울특별시,강남구,대치동,511,1985,2022,4,14,,,190.47,11
"92,000",11680,대치동우정에쉐르1,서울특별시,강남구,대치동,891-28,2004,2022,4,8,,,59.96,9
"470,000",11680,동부센트레빌,서울특별시,강남구,대치동,670,2005,2022,4,9,,,145.83,19
"250,000",11680,은마,서울특별시,강남구,대치동,316,1979,2022,5,25,,,76.79,2
"29,000",11680,아름빌(889-74),서울특별시,강남구,대치동,889-74,2003,2022,5,25,,,30.46,8
"328,000",11680,래미안대치팰리스,서울특별시,강남구,대치동,1027,2015,2022,5,26,,,91.93,35
"254,000",11680,은마,서울특별시,강남구,대치동,316,1979,2022,5,31,,,76.79,8
"507,500",11680,한보미도맨션2,서울특별시,강남구,대치동,511,1985,2022,5,9,,,190.47,8
"39,500",11680,테헤란로대우아이빌(891-6),서울특별시,강남구,대치동,891-6,2004,2022,5,14,,,33.11,20
"323,000",11680,개포우성1,서울특별시,강남구,대치동,503,1983,2022,5,20,,,84.81,14
"91,500",11680,테헤란로대우아이빌(891-6),서울특별시,강남구,대치동,891-6,2004,2022,5,28,,,59.83,15
"270,000",11680,은마,서울특별시,강남구,대치동,316,1979,2022,5,20,,,84.43,13
"383,500",11680,한보미도맨션1,서울특별시,강남구,대치동,511,1983,2022,5,12,,,128.01,12
"250,000",11680,은마,서울특별시,강남구,대치동,316,1979,2022,5,11,,,76.79,6
"30,000",11680,대우아이빌명문가(891-23),서울특별시,강남구,대치동,891-23,2004,2022,5,23,,,34.2,10
"80,000",11680,대치동우정에쉐르1,서울특별시,강남구,대치동,891-28,2004,2022,5,20,,,59.75,5
"19,000",11680,선릉역대우아이빌(890-49),서울특별시,강남구,대치동,890-49,2004,2022,5,2,,,20.37,11
"33,500",11680,대우아이빌멤버스(891-26),서울특별시,강남구,대치동,891-26,2003,2022,5,13,,,35.796,7
"29,500",11680,아름빌(889-74),서울특별시,강남구,대치동,889-74,2003,2022,5,13,,,30.46,8
"34,000",11680,대우아이빌명문가(891-23),서울특별시,강남구,대치동,891-23,2004,2022,5,4,,,33.06,11
"387,000",11680,한보미도맨션1,서울특별시,강남구,대치동,511,1983,2022,6,24,,,128.01,4
"380,000",11680,한보미도맨션2,서울특별시,강남구,대치동,511,1985,2022,6,24,,,126.33,10
"387,000",11680,한보미도맨션1,서울특별시,강남구,대치동,511,1983,2022,6,24,,,128.01,4
"380,000",11680,한보미도맨션2,서울특별시,강남구,대치동,511,1985,2022,6,24,,,126.33,10
"530,000",11680,래미안대치팰리스,서울특별시,강남구,대치동,1027,2015,2022,6,30,,,151.31,31
"260,000",11680,롯데캐슬,서울특별시,강남구,대치동,893,2002,2022,6,17,,,105.18,8
"383,000",11680,한보미도맨션1,서울특별시,강남구,대치동,511,1983,2022,6,14,,,128.01,11
"85,000",11680,테헤란로대우아이빌(891-6),서울특별시,강남구,대치동,891-6,2004,2022,6,1,,,65.24,26
"279,000",11680,"쌍용대치아파트1동,2동,3동,5동,6동",서울특별시,강남구,대치동,66,1983,2022,6,7,,,83.56,11
"42,300",11680,테헤란로대우아이빌(891-6),서울특별시,강남구,대치동,891-6,2004,2022,6,8,,,35.61,16
"246,000",11680,대치현대,서울특별시,강남구,대치동,974,1999,2022,6,10,,,85,9
"380,000",11680,한보미도맨션2,서울특별시,강남구,대치동,511,1985,2022,7,12,,,126.33,7
"34,000",11680,대우아이빌멤버스(891-26),서울특별시,강남구,대치동,891-26,2003,2022,7,4,,,35.796,8
"248,000",11680,은마,서울특별시,강남구,대치동,316,1979,2022,7,8,,,76.79,8
"240,000",11680,은마,서울특별시,강남구,대치동,316,1979,2022,7,7,,,76.79,3
"380,000",11680,대치아이파크,서울특별시,강남구,대치동,888,2008,2022,7,7,,,114.97,6
"310,000",11680,개포우성1,서울특별시,강남구,대치동,503,1983,2022,7,10,,,84.81,14
"290,000",11680,개포우성1,서울특별시,강남구,대치동,503,1983,2022,8,30,,,84.81,8
"210,000",11680,대치아이파크,서울특별시,강남구,대치동,888,2008,2022,8,18,,,59.96,11
"37,500",11680,테헤란로대우아이빌(891-6),서울특별시,강남구,대치동,891-6,2004,2022,8,16,,,29.02,12
"205,000",11680,현대1,서울특별시,강남구,대치동,992,1990,2022,8,16,,,84.27,13
"257,000",11680,은마,서울특별시,강남구,대치동,316,1979,2022,8,10,,,84.43,5
"42,500",11680,테헤란로대우아이빌(891-6),서울특별시,강남구,대치동,891-6,2004,2022,8,2,,,35.51,15
"260,000",11680,청암빌라트,서울특별시,강남구,대치동,650,1991,2022,9,17,,,163.8,1
"270,000",11680,청암빌라트,서울특별시,강남구,대치동,650,1991,2022,9,17,,,163.8,1
"270,000",11680,청암빌라트,서울특별시,강남구,대치동,650,1991,2022,9,17,,,163.8,1
"250,000",11680,은마,서울특별시,강남구,대치동,316,1979,2022,9,15,,,84.43,10
"214,000",11680,은마,서울특별시,강남구,대치동,316,1979,2022,9,17,,,76.79,13
"210,000",11680,은마,서울특별시,강남구,대치동,316,1979,2022,10,20,,,84.43,2
"24,500",11680,선릉역대우아이빌(890-49),서울특별시,강남구,대치동,890-49,2004,2022,10,14,,,28.34,13
"270,000",11680,"대치우성아파트1동,2동,3동,5동,6동,7동",서울특별시,강남구,대치동,63,1984,2022,10,20,,,115.59,12
"485,000",11680,래미안대치팰리스,서울특별시,강남구,대치동,1027,2015,2022,10,11,,,114.15,22
"199,000",11680,은마,서울특별시,강남구,대치동,316,1979,2022,10,8,,,76.79,2
"44,000",11680,테헤란로대우아이빌(891-6),서울특별시,강남구,대치동,891-6,2004,2022,10,9,,,35.51,10
"22,500",11680,선릉역대우아이빌(890-49),서울특별시,강남구,대치동,890-49,2004,2022,10,25,,,25.42,15
"254,000",11680,대치삼성,서울특별시,강남구,대치동,1014-3,2000,2022,11,5,,,97.35,11
"39,800",11680,테헤란로대우아이빌(891-6),서울특별시,강남구,대치동,891-6,2004,2022,11,5,,,33.11,9
"226,000",11680,은마,서울특별시,강남구,대치동,316,1979,2022,11,22,,,84.43,12
"260,000",11680,"대치우성아파트1동,2동,3동,5동,6동,7동",서울특별시,강남구,대치동,63,1984,2022,11,22,,,115.59,4
"291,000",11680,래미안대치팰리스,서울특별시,강남구,대치동,1027,2015,2022,11,17,,,91.93,20
"385,000",11680,선경1차(1동-7동),서울특별시,강남구,대치동,506,1983,2022,11,11,,,136.68,11
"215,000",11680,은마,서울특별시,강남구,대치동,316,1979,2022,11,21,,,84.43,5
"220,000",11680,은마,서울특별시,강남구,대치동,316,1979,2022,11,16,,,84.43,4
"348,000",11680,래미안대치팰리스,서울특별시,강남구,대치동,1027,2015,2022,11,16,,,94.49,15
"191,500",11680,은마,서울특별시,강남구,대치동,316,1979,2022,11,5,,,76.79,10
"235,000",11680,은마,서울특별시,강남구,대치동,316,1979,2022,11,1,,,84.43,10
"210,000",11680,선경3차,서울특별시,강남구,대치동,602,1990,2022,11,3,,,76.6,7
"177,000",11680,은마,서울특별시,강남구,대치동,316,1979,2022,11,8,,,76.79,1
"220,000",11680,은마,서울특별시,강남구,대치동,316,1979,2022,12,24,,,84.43,10
"290,000",11680,포스코더샵,서울특별시,강남구,대치동,902,2004,2022,12,30,,,139.54,11
"184,500",11680,은마,서울특별시,강남구,대치동,316,1979,2022,12,30,,,76.79,2
"184,000",11680,은마,서울특별시,강남구,대치동,316,1979,2022,12,31,,,76.79,2
"182,500",11680,은마,서울특별시,강남구,대치동,316,1979,2022,12,23,,,76.79,14
"190,000",11680,은마,서울특별시,강남구,대치동,316,1979,2022,12,22,,,76.79,12
"231,000",11680,은마,서울특별시,강남구,대치동,316,1979,2022,12,26,,,84.43,8
"182,000",11680,은마,서울특별시,강남구,대치동,316,1979,2022,12,28,,,76.79,8
"189,000",11680,은마,서울특별시,강남구,대치동,316,1979,2022,12,16,,,76.79,10
"189,500",11680,은마,서울특별시,강남구,대치동,316,1979,2022,12,5,,,76.79,6
"187,000",11680,은마,서울특별시,강남구,대치동,316,1979,2022,12,6,,,76.79,5
"185,000",11680,은마,서울특별시,강남구,대치동,316,1979,2022,12,3,,,76.79,4
"281,000",11680,한신(개포),서울특별시,강남구,도곡동,464,1985,2022,1,23,,,83.86,5
"420,000",11680,타워팰리스3,서울특별시,강남구,도곡동,467-29,2004,2022,1,27,,,163.567,42
"49,500",11680,중명하니빌,서울특별시,강남구,도곡동,965,1997,2022,1,14,,,30.58,5
"410,000",11680,타워팰리스2,서울특별시,강남구,도곡동,467-17,2003,2022,1,12,,,154.35,42
"50,000",11680,현대비젼21,서울특별시,강남구,도곡동,467-19,1999,2022,1,14,,,35.48,20
"220,000",11680,아카데미스위트1,서울특별시,강남구,도곡동,467-7,2004,2022,1,6,,,122.07,22
"37,400",11680,SK허브프리모,서울특별시,강남구,도곡동,953-1,2006,2022,1,18,,,33.8,8
"220,000",11680,삼성,서울특별시,강남구,도곡동,161,1994,2022,1,15,,,84.91,5
"225,000",11680,래미안도곡카운티,서울특별시,강남구,도곡동,538-3,2016,2022,2,23,,,59.98,20
"31,100",11680,대우디오빌,서울특별시,강남구,도곡동,952,2004,2022,2,26,,,31.81,10
