거래금액,지역코드,아파트,시도명,시군구,법정동,지번,건축년도,년,월,일,등기일자,매도자,전용면적,층
"167,400",11680,래미안블레스티지,서울특별시,강남구,개포동,1280,2019,2023,1,12,2023-03-06,,59.897,5
"167,000",11680,개포래미안포레스트,서울특별시,강남구,개포동,1282,2020,2023,1,20,2023-05-31,,59.92,12
"245,000",11680,개포주공7단지,서울특별시,강남구,개포동,185,1983,2023,1,15,2023-05-15,,83.7,8
"133,000",11680,삼익대청아파트,서울특별시,강남구,개포동,12,1992,2023,1,14,2023-04-28,,60,14
"210,000",11680,개포주공5단지,서울특별시,강남구,개포동,187,1983,2023,1,3,2023-03-30,,74.25,10
"92,500",11680,성원대치2단지아파트,서울특별시,강남구,개포동,12,1992,2023,1,11,,,39.53,8
"83,000",11680,성원대치2단지아파트,서울특별시,강남구,개포동,12,1992,2023,1,3,2023-03-28,,33.18,14
"97,000",11680,성원대치2단지아파트,서울특별시,강남구,개포동,12,1992,2023,1,17,2023-04-11,,39.53,9
"186,500",11680,디에이치아너힐즈,서울특별시,강남구,개포동,1281,2019,2023,1,7,2023-03-10,,59.7479,10
"290,000",11680,경남1,서울특별시,강남구,개포동,649,1984,2023,1,2,2023-04-10,,166.48,8
"166,000",11680,개포래미안포레스트,서울특별시,강남구,개포동,1282,2020,2023,1,14,2023-03-21,,59.92,13
"200,000",11680,개포주공7단지,서울특별시,강남구,개포동,185,1983,2023,1,3,2023-04-07,,83.7,10
"158,000",11680,개포래미안포레스트,서울특별시,강남구,개포동,1282,2020,2023,1,5,2023-01-27,,59.92,13
"81,700",11680,성원대치2단지아파트,서울특별시,강남구,개포동,12,1992,2023,1,2,2023-03-30,,33.18,2
"129,000",11680,래미안블레스티지,서울특별시,강남구,개포동,1280,2019,2023,1,2,2023-01-12,,49.909,10
"94,000",11680,삼익대청아파트,서울특별시,강남구,개포동,12,1992,2023,1,6,2023-01-13,,39.53,6
"200,000",11680,개포주공6단지,서울특별시,강남구,개포동,185,1983,2023,2,7,2023-05-19,,60.13,13
"100,000",11680,성원대치2단지아파트,서울특별시,강남구,개포동,12,1992,2023,2,7,2023-04-24,,39.53,14
"90,000",11680,성원대치2단지아파트,서울특별시,강남구,개포동,12,1992,2023,2,18,,,33.18,14
"145,000",11680,개포래미안포레스트,서울특별시,강남구,개포동,1282,2020,2023,2,22,2023-05-08,,49.92,14
"223,000",11680,개포래미안포레스트,서울특별시,강남구,개포동,1282,2020,2023,2,23,2023-05-04,,84.86,11
"103,000",11680,성원대치2단지아파트,서울특별시,강남구,개포동,12,1992,2023,2,24,2023-04-28,,39.53,5
"140,000",11680,삼익대청아파트,서울특별시,강남구,개포동,12,1992,2023,2,25,2023-05-03,,60,3
"169,000",11680,개포래미안포레스트,서울특별시,강남구,개포동,1282,2020,2023,2,21,2023-03-24,,59.92,10
"179,000",11680,래미안블레스티지,서울특별시,강남구,개포동,1280,2019,2023,2,19,2023-04-14,,59.967,7
"240,000",11680,래미안블레스티지,서울특별시,강남구,개포동,1280,2019,2023,2,18,2023-05-31,,84.943,5
"103,000",11680,성원대치2단지아파트,서울특별시,강남구,개포동,12,1992,2023,2,18,2023-05-02,,39.53,15
"90,000",11680,성원대치2단지아파트,서울특별시,강남구,개포동,12,1992,2023,2,9,,,33.18,5
"284,000",11680,현대2,서울특별시,강남구,개포동,654,1986,2023,2,18,2023-06-05,,131.83,3
"147,000",11680,래미안블레스티지,서울특별시,강남구,개포동,1280,2019,2023,2,15,2023-04-14,,49.909,6
"104,000",11680,성원대치2단지아파트,서울특별시,강남구,개포동,12,1992,2023,2,27,2023-06-21,,39.53,11
"315,000",11680,래미안블레스티지,서울특별시,강남구,개포동,1280,2019,2023,2,16,2023-05-30,,99.991,27
"252,000",11680,래미안블레스티지,서울특별시,강남구,개포동,1280,2019,2023,2,13,2023-05-25,,84.94,24
"169,000",11680,개포래미안포레스트,서울특별시,강남구,개포동,1282,2020,2023,2,21,2023-05-19,,59.92,14
"103,000",11680,성원대치2단지아파트,서울특별시,강남구,개포동,12,1992,2023,2,21,2023-05-15,,39.53,5
"106,000",11680,성원대치2단지아파트,서울특별시,강남구,개포동,12,1992,2023,2,24,2023-04-12,,39.53,11
"105,000",11680,성원대치2단지아파트,서울특별시,강남구,개포동,12,1992,2023,2,17,2023-05-30,,39.53,11
"247,000",11680,래미안블레스티지,서울특별시,강남구,개포동,1280,2019,2023,2,27,2023-06-12,,84.95,20
"106,000",11680,성원대치2단지아파트,서울특별시,강남구,개포동,12,1992,2023,2,16,2023-04-05,,39.53,8
"140,000",11680,삼익대청아파트,서울특별시,강남구,개포동,12,1992,2023,2,17,2023-05-30,,60,7
"89,900",11680,성원대치2단지아파트,서울특별시,강남구,개포동,12,1992,2023,2,14,2023-04-14,,33.18,3
"94,000",11680,삼익대청아파트,서울특별시,강남구,개포동,12,1992,2023,2,14,2023-04-14,,39.53,1
"95,000",11680,성원대치2단지아파트,서울특별시,강남구,개포동,12,1992,2023,2,7,2023-05-02,,39.53,9
"100,250",11680,성원대치2단지아파트,서울특별시,강남구,개포동,12,1992,2023,2,4,2023-03-31,,39.53,11
"220,000",11680,경남2차,서울특별시,강남구,개포동,649,1984,2023,2,3,2023-07-14,,91.91,7
"117,000",11680,성원대치2단지아파트,서울특별시,강남구,개포동,12,1992,2023,2,10,2023-04-18,,49.86,11
"101,000",11680,성원대치2단지아파트,서울특별시,강남구,개포동,12,1992,2023,2,1,2023-04-28,,39.53,11
"250,000",11680,래미안블레스티지,서울특별시,강남구,개포동,1280,2019,2023,2,4,2023-05-16,,84.94,27
"250,000",11680,개포주공6단지,서울특별시,강남구,개포동,185,1983,2023,2,1,2023-05-31,,83.21,13
"89,700",11680,성원대치2단지아파트,서울특별시,강남구,개포동,12,1992,2023,2,11,2023-04-11,,33.18,4
"242,000",11680,래미안블레스티지,서울특별시,강남구,개포동,1280,2019,2023,2,4,2023-04-12,,84.943,10
"173,000",11680,래미안블레스티지,서울특별시,강남구,개포동,1280,2019,2023,2,11,2023-03-30,,59.967,3
"90,000",11680,성원대치2단지아파트,서울특별시,강남구,개포동,12,1992,2023,2,4,2023-05-26,,33.18,7
"85,000",11680,성원대치2단지아파트,서울특별시,강남구,개포동,12,1992,2023,2,4,2023-05-10,,33.18,3
"120,000",11680,성원대치2단지아파트,서울특별시,강남구,개포동,12,1992,2023,2,5,2023-06-08,,49.86,12
"122,000",11680,성원대치2단지아파트,서울특별시,강남구,개포동,12,1992,2023,2,4,2023-04-27,,49.86,5
"81,000",11680,성원대치2단지아파트,서울특별시,강남구,개포동,12,1992,2023,2,4,2023-04-20,,33.18,1
"199,000",11680,개포주공5단지,서울특별시,강남구,개포동,187,1983,2023,2,5,2023-04-20,,61.19,12
"240,000",11680,디에이치아너힐즈,서울특별시,강남구,개포동,1281,2019,2023,2,6,2023-03-30,,76.1709,18
"250,000",11680,디에이치아너힐즈,서울특별시,강남구,개포동,1281,2019,2023,2,2,2023-05-09,,84.3558,4
"232,000",11680,개포래미안포레스트,서울특별시,강남구,개포동,1282,2020,2023,3,30,2023-06-23,,84.83,27
"173,000",11680,개포래미안포레스트,서울특별시,강남구,개포동,1282,2020,2023,3,31,2023-06-09,,59.92,17
"232,000",11680,개포래미안포레스트,서울특별시,강남구,개포동,1282,2020,2023,3,30,,,84.83,27
"169,000",11680,개포래미안포레스트,서울특별시,강남구,개포동,1282,2020,2023,3,28,2023-06-13,,59.92,5
"173,000",11680,개포래미안포레스트,서울특별시,강남구,개포동,1282,2020,2023,3,23,2023-06-09,,59.92,16
"104,000",11680,성원대치2단지아파트,서울특별시,강남구,개포동,12,1992,2023,3,8,2023-07-10,,39.53,2
"122,500",11680,성원대치2단지아파트,서울특별시,강남구,개포동,12,1992,2023,3,27,2023-07-06,,49.86,4
"142,000",11680,삼익대청아파트,서울특별시,강남구,개포동,12,1992,2023,3,22,2023-06-30,,60,13
"130,000",11680,개포래미안포레스트,서울특별시,강남구,개포동,1282,2020,2023,3,15,2023-04-14,,59.92,14
"350,000",11680,현대아파트3,서울특별시,강남구,개포동,177,1986,2023,3,21,2023-05-30,,163.85,7
"172,000",11680,개포래미안포레스트,서울특별시,강남구,개포동,1282,2020,2023,3,18,2023-05-30,,59.92,9
"125,000",11680,성원대치2단지아파트,서울특별시,강남구,개포동,12,1992,2023,3,15,2023-05-31,,49.86,5
"95,000",11680,성원대치2단지아파트,서울특별시,강남구,개포동,12,1992,2023,3,13,2023-05-31,,33.18,6
"103,000",11680,성원대치2단지아파트,서울특별시,강남구,개포동,12,1992,2023,3,11,2023-07-19,,39.53,7
"108,000",11680,성원대치2단지아파트,서울특별시,강남구,개포동,12,1992,2023,3,11,2023-07-14,,39.53,4
"170,000",11680,개포래미안포레스트,서울특별시,강남구,개포동,1282,2020,2023,3,12,2023-05-22,,59.92,4
"180,000",11680,래미안블레스티지,서울특별시,강남구,개포동,1280,2019,2023,3,4,2023-05-26,,59.967,19
"102,000",11680,성원대치2단지아파트,서울특별시,강남구,개포동,12,1992,2023,3,2,2023-04-11,,39.53,4
"170,000",11680,래미안블레스티지,서울특별시,강남구,개포동,1280,2019,2023,3,11,2023-07-31,,59.967,1
"100,000",11680,삼익대청아파트,서울특별시,강남구,개포동,12,1992,2023,3,11,2023-06-07,,39.53,1
"100,000",11680,삼익대청아파트,서울특별시,강남구,개포동,12,1992,2023,3,11,,,39.53,1
"170,000",11680,래미안블레스티지,서울특별시,강남구,개포동,1280,2019,2023,3,1,2023-06-20,,59.888,6
"174,000",11680,래미안블레스티지,서울특별시,강남구,개포동,1280,2019,2023,3,17,2023-04-28,,59.888,3
"183,000",11680,래미안블레스티지,서울특별시,강남구,개포동,1280,2019,2023,3,11,2023-07-10,,59.967,12
"113,000",11680,성원대치2단지아파트,서울특별시,강남구,개포동,12,1992,2023,3,1,2023-04-27,,39.53,14
"95,000",11680,성원대치2단지아파트,서울특별시,강남구,개포동,12,1992,2023,3,6,2023-05-31,,33.18,12
"93,000",11680,성원대치2단지아파트,서울특별시,강남구,개포동,12,1992,2023,3,14,,,39.53,1
"122,000",11680,삼익대청아파트,서울특별시,강남구,개포동,12,1992,2023,3,11,2023-05-26,,51.12,11
"122,000",11680,삼익대청아파트,서울특별시,강남구,개포동,12,1992,2023,3,4,,,51.12,12
"102,500",11680,삼익대청아파트,서울특별시,강남구,개포동,12,1992,2023,3,4,2023-05-26,,39.53,3
"249,500",11680,래미안블레스티지,서울특별시,강남구,개포동,1280,2019,2023,4,25,2023-08-14,,84.94,26
"214,000",11680,개포자이프레지던스,서울특별시,강남구,개포동,189,2023,2023,4,24,,,59.98,15
"260,000",11680,디에이치아너힐즈,서울특별시,강남구,개포동,1281,2019,2023,4,30,2023-06-30,,84.357,5
"104,800",11680,성원대치2단지아파트,서울특별시,강남구,개포동,12,1992,2023,4,24,,,39.53,15
"108,000",11680,성원대치2단지아파트,서울특별시,강남구,개포동,12,1992,2023,4,27,2023-07-21,,39.53,10
"277,000",11680,개포주공5단지,서울특별시,강남구,개포동,187,1983,2023,4,29,2023-08-25,,83.17,10
"95,000",11680,성원대치2단지아파트,서울특별시,강남구,개포동,12,1992,2023,4,12,2023-06-13,,33.18,10
"212,000",11680,개포래미안포레스트,서울특별시,강남구,개포동,1282,2020,2023,4,24,,,74.66,6
"185,000",11680,래미안블레스티지,서울특별시,강남구,개포동,1280,2019,2023,4,18,2023-05-26,,59.967,22
"190,000",11680,래미안블레스티지,서울특별시,강남구,개포동,1280,2019,2023,4,27,2023-06-28,,59.967,11
"230,000",11680,개포래미안포레스트,서울특별시,강남구,개포동,1282,2020,2023,4,26,2023-05-18,,84.86,9
"185,000",11680,래미안블레스티지,서울특별시,강남구,개포동,1280,2019,2023,4,18,,,59.967,22
"140,000",11680,삼익대청아파트,서울특별시,강남구,개포동,12,1992,2023,4,26,2023-08-14,,60,2
"249,500",11680,래미안블레스티지,서울특별시,강남구,개포동,1280,2019,2023,4,26,,,84.94,26
"250,000",11680,디에이치아너힐즈,서울특별시,강남구,개포동,1281,2019,2023,4,14,2023-12-01,,84.357,7
"270,000",11680,디에이치아너힐즈,서울특별시,강남구,개포동,1281,2019,2023,4,15,2023-08-07,,84.3558,9
"190,000",11680,우성8,서울특별시,강남구,개포동,179,1987,2023,4,19,2023-08-14,,79.61,8
"212,000",11680,개포래미안포레스트,서울특별시,강남구,개포동,1282,2020,2023,4,24,,,74.66,6
"245,000",11680,디에이치아너힐즈,서울특별시,강남구,개포동,1281,2019,2023,4,15,2023-08-14,,76.1709,7
"102,000",11680,성원대치2단지아파트,서울특별시,강남구,개포동,12,1992,2023,4,13,2023-06-02,,39.53,8
"245,000",11680,개포자이프레지던스,서울특별시,강남구,개포동,189,2023,2023,4,10,2023-05-11,,78.77,6
"264,000",11680,디에이치아너힐즈,서울특별시,강남구,개포동,1281,2019,2023,4,2,2023-06-30,,84.3558,23
"197,000",11680,디에이치아너힐즈,서울특별시,강남구,개포동,1281,2019,2023,4,19,2023-07-31,,59.7479,13
"270,000",11680,디에이치아너힐즈,서울특별시,강남구,개포동,1281,2019,2023,4,15,,,84.3558,9
"170,000",11680,개포래미안포레스트,서울특별시,강남구,개포동,1282,2020,2023,4,8,2023-06-30,,59.92,12
"267,000",11680,디에이치아너힐즈,서울특별시,강남구,개포동,1281,2019,2023,4,14,2023-06-28,,84.3558,15
"249,000",11680,디에이치아너힐즈,서울특별시,강남구,개포동,1281,2019,2023,4,12,2023-07-14,,76.1709,21
"90,000",11680,성원대치2단지아파트,서울특별시,강남구,개포동,12,1992,2023,4,11,2023-05-19,,33.18,5
"102,000",11680,성원대치2단지아파트,서울특별시,강남구,개포동,12,1992,2023,4,10,2023-06-30,,39.53,4
"219,000",11680,개포래미안포레스트,서울특별시,강남구,개포동,1282,2020,2023,4,5,2023-06-22,,84.86,15
"124,500",11680,성원대치2단지아파트,서울특별시,강남구,개포동,12,1992,2023,4,1,2023-06-30,,49.86,8
"228,000",11680,개포래미안포레스트,서울특별시,강남구,개포동,1282,2020,2023,4,1,2023-04-25,,84.83,18
"140,000",11680,삼익대청아파트,서울특별시,강남구,개포동,12,1992,2023,4,1,2023-06-29,,60,15
"249,000",11680,개포주공5단지,서울특별시,강남구,개포동,187,1983,2023,4,7,2023-06-09,,83.17,13
"190,000",11680,래미안블레스티지,서울특별시,강남구,개포동,1280,2019,2023,5,8,2023-07-17,,59.967,16
"205,000",11680,디에이치아너힐즈,서울특별시,강남구,개포동,1281,2019,2023,5,26,2023-07-25,,59.7479,28
"237,000",11680,개포래미안포레스트,서울특별시,강남구,개포동,1282,2020,2023,5,29,2023-12-20,,84.86,9
"94,500",11680,성원대치2단지아파트,서울특별시,강남구,개포동,12,1992,2023,5,20,2023-06-26,,33.18,11
"181,500",11680,개포래미안포레스트,서울특별시,강남구,개포동,1282,2020,2023,5,30,2023-07-17,,59.92,17
"96,000",11680,성원대치2단지아파트,서울특별시,강남구,개포동,12,1992,2023,5,26,2023-08-01,,33.18,11
"130,000",11680,성원대치2단지아파트,서울특별시,강남구,개포동,12,1992,2023,5,22,2023-08-16,,49.86,12
"212,000",11680,개포래미안포레스트,서울특별시,강남구,개포동,1282,2020,2023,5,22,2024-01-08,,74.66,8
"179,000",11680,개포래미안포레스트,서울특별시,강남구,개포동,1282,2020,2023,5,27,2023-07-07,,59.92,12
"92,000",11680,성원대치2단지아파트,서울특별시,강남구,개포동,12,1992,2023,5,11,2023-08-18,,33.18,14
"114,500",11680,성원대치2단지아파트,서울특별시,강남구,개포동,12,1992,2023,5,19,2023-08-30,,39.53,6
"122,500",11680,성원대치2단지아파트,서울특별시,강남구,개포동,12,1992,2023,5,1,2023-07-31,,49.86,8
"257,000",11680,래미안블레스티지,서울특별시,강남구,개포동,1280,2019,2023,5,27,2023-08-03,,84.943,4
"215,000",11680,개포래미안포레스트,서울특별시,강남구,개포동,1282,2020,2023,5,20,2023-10-06,,74.66,10
"227,000",11680,개포래미안포레스트,서울특별시,강남구,개포동,1282,2020,2023,5,18,2023-08-31,,84.86,13
"258,000",11680,래미안블레스티지,서울특별시,강남구,개포동,1280,2019,2023,5,25,2023-08-25,,84.95,23
"180,000",11680,개포주공6단지,서울특별시,강남구,개포동,185,1983,2023,5,13,2023-07-31,,53.06,1
"210,000",11680,개포자이프레지던스,서울특별시,강남구,개포동,189,2023,2023,5,13,2023-08-11,,59.98,23
"179,500",11680,개포래미안포레스트,서울특별시,강남구,개포동,1282,2020,2023,5,25,2023-10-05,,59.92,5
"208,000",11680,현대2,서울특별시,강남구,개포동,654,1986,2023,5,13,2023-06-23,,84.81,4
"97,800",11680,성원대치2단지아파트,서울특별시,강남구,개포동,12,1992,2023,5,25,2023-09-01,,33.18,7
"304,500",11680,래미안블레스티지,서울특별시,강남구,개포동,1280,2019,2023,5,19,2023-08-28,,99.919,3
"127,000",11680,성원대치2단지아파트,서울특별시,강남구,개포동,12,1992,2023,5,18,2023-08-10,,49.86,12
"190,000",11680,래미안블레스티지,서울특별시,강남구,개포동,1280,2019,2023,5,8,,,59.967,16
"176,500",11680,개포래미안포레스트,서울특별시,강남구,개포동,1282,2020,2023,5,26,2023-06-05,,59.92,6
"247,000",11680,래미안블레스티지,서울특별시,강남구,개포동,1280,2019,2023,5,10,2023-07-28,,84.943,16
"128,000",11680,성원대치2단지아파트,서울특별시,강남구,개포동,12,1992,2023,5,18,2023-08-21,,49.86,12
"283,000",11680,경남2차,서울특별시,강남구,개포동,649,1984,2023,5,4,2023-08-21,,149.21,11
"175,000",11680,개포래미안포레스트,서울특별시,강남구,개포동,1282,2020,2023,5,20,2023-07-06,,59.92,10
"109,000",11680,삼익대청아파트,서울특별시,강남구,개포동,12,1992,2023,5,3,2023-07-27,,39.53,6
"208,000",11680,디에이치아너힐즈,서울특별시,강남구,개포동,1281,2019,2023,5,20,2023-09-20,,59.7479,14
"110,000",11680,성원대치2단지아파트,서울특별시,강남구,개포동,12,1992,2023,5,1,2023-08-14,,39.53,8
"173,000",11680,개포래미안포레스트,서울특별시,강남구,개포동,1282,2020,2023,5,8,2024-01-30,,59.92,12
"94,500",11680,성원대치2단지아파트,서울특별시,강남구,개포동,12,1992,2023,5,20,,,33.18,11
"103,500",11680,성원대치2단지아파트,서울특별시,강남구,개포동,12,1992,2023,5,9,2023-07-20,,39.53,3
"123,500",11680,삼익대청아파트,서울특별시,강남구,개포동,12,1992,2023,5,9,2023-07-20,,51.12,14
"245,000",11680,개포주공5단지,서울특별시,강남구,개포동,187,1983,2023,5,16,2023-07-31,,74.25,5
"174,000",11680,개포래미안포레스트,서울특별시,강남구,개포동,1282,2020,2023,5,10,2023-07-05,,59.92,10
"269,500",11680,래미안블레스티지,서울특별시,강남구,개포동,1280,2019,2023,5,5,2023-07-26,,84.94,17
"126,000",11680,삼익대청아파트,서울특별시,강남구,개포동,12,1992,2023,5,5,2023-06-30,,51.12,13
"174,000",11680,개포래미안포레스트,서울특별시,강남구,개포동,1282,2020,2023,5,10,2023-05-24,,59.92,13
"189,000",11680,개포주공7단지,서울특별시,강남구,개포동,185,1983,2023,5,3,2023-06-20,,53.46,12
"211,000",11680,개포주공7단지,서울특별시,강남구,개포동,185,1983,2023,5,2,2023-07-10,,73.26,1
"90,000",11680,성원대치2단지아파트,서울특별시,강남구,개포동,12,1992,2023,5,1,2023-05-25,,33.18,3
"216,000",11680,경남1,서울특별시,강남구,개포동,649,1984,2023,5,2,2023-05-25,,96.98,9
"205,000",11680,디에이치아너힐즈,서울특별시,강남구,개포동,1281,2019,2023,6,27,,,59.7479,4
"260,000",11680,디에이치아너힐즈,서울특별시,강남구,개포동,1281,2019,2023,6,20,2023-12-01,,76.1709,6
"279,250",11680,개포자이프레지던스,서울특별시,강남구,개포동,189,2023,2023,6,30,,,78.33,9
"220,000",11680,개포래미안포레스트,서울특별시,강남구,개포동,1282,2020,2023,6,6,2023-10-13,,74.66,24
"110,000",11680,성원대치2단지아파트,서울특별시,강남구,개포동,12,1992,2023,6,1,2023-07-31,,39.53,15
"161,000",11680,개포래미안포레스트,서울특별시,강남구,개포동,1282,2020,2023,6,30,2023-09-15,,49.92,14
"111,000",11680,삼익대청아파트,서울특별시,강남구,개포동,12,1992,2023,6,29,2023-09-05,,39.53,2
"117,000",11680,성원대치2단지아파트,서울특별시,강남구,개포동,12,1992,2023,6,24,2023-09-06,,39.53,14
"326,500",11680,래미안블레스티지,서울특별시,강남구,개포동,1280,2019,2023,6,26,2023-10-04,,99.991,17
"243,000",11680,개포래미안포레스트,서울특별시,강남구,개포동,1282,2020,2023,6,26,2023-10-10,,84.86,13
"279,250",11680,개포자이프레지던스,서울특별시,강남구,개포동,189,2023,2023,6,30,,,78.33,9
"270,000",11680,래미안블레스티지,서울특별시,강남구,개포동,1280,2019,2023,6,14,2023-09-22,,84.943,10
"185,000",11680,개포래미안포레스트,서울특별시,강남구,개포동,1282,2020,2023,6,21,2023-09-25,,59.92,6
"115,000",11680,삼익대청아파트,서울특별시,강남구,개포동,12,1992,2023,6,23,2023-08-10,,39.53,14
"135,000",11680,삼익대청아파트,서울특별시,강남구,개포동,12,1992,2023,6,17,2023-08-30,,51.12,12
"97,000",11680,성원대치2단지아파트,서울특별시,강남구,개포동,12,1992,2023,6,20,2023-09-08,,33.18,15
"129,000",11680,삼익대청아파트,서울특별시,강남구,개포동,12,1992,2023,6,17,2023-09-11,,51.12,4
"160,000",11680,래미안블레스티지,서울특별시,강남구,개포동,1280,2019,2023,6,18,2023-09-04,,49.909,7
"184,000",11680,개포래미안포레스트,서울특별시,강남구,개포동,1282,2020,2023,6,14,2024-01-29,,59.92,7
"113,000",11680,성원대치2단지아파트,서울특별시,강남구,개포동,12,1992,2023,6,22,2023-08-04,,39.53,15
"270,000",11680,래미안블레스티지,서울특별시,강남구,개포동,1280,2019,2023,6,12,2023-08-31,,84.94,26
"284,000",11680,경남2차,서울특별시,강남구,개포동,649,1984,2023,6,12,2023-10-12,,149.21,15
"270,000",11680,래미안블레스티지,서울특별시,강남구,개포동,1280,2019,2023,6,13,2023-08-18,,84.943,11
"197,000",11680,개포주공6단지,서울특별시,강남구,개포동,185,1983,2023,6,9,2023-12-28,,60.13,12
"262,000",11680,디에이치아너힐즈,서울특별시,강남구,개포동,1281,2019,2023,6,12,2023-11-15,,76.1709,13
"154,000",11680,개포래미안포레스트,서울특별시,강남구,개포동,1282,2020,2023,6,8,2023-12-22,,49.92,7
"205,000",11680,디에이치아너힐즈,서울특별시,강남구,개포동,1281,2019,2023,6,27,2024-01-10,,59.7479,4
"190,000",11680,래미안블레스티지,서울특별시,강남구,개포동,1280,2019,2023,6,8,2023-10-13,,59.967,6
"220,000",11680,개포래미안포레스트,서울특별시,강남구,개포동,1282,2020,2023,6,6,,,74.66,24
"150,000",11680,개포래미안포레스트,서울특별시,강남구,개포동,1282,2020,2023,6,19,2023-09-11,,49.92,10
"275,000",11680,디에이치아너힐즈,서울특별시,강남구,개포동,1281,2019,2023,6,24,2023-11-13,,84.3558,11
"249,500",11680,개포주공6단지,서울특별시,강남구,개포동,185,1983,2023,6,15,2023-08-29,,83.21,1
"190,000",11680,개포주공6단지,서울특별시,강남구,개포동,185,1983,2023,6,9,2023-10-13,,60.13,13
"183,000",11680,개포래미안포레스트,서울특별시,강남구,개포동,1282,2020,2023,6,19,2023-09-05,,59.92,16
"238,000",11680,개포래미안포레스트,서울특별시,강남구,개포동,1282,2020,2023,6,7,2023-11-03,,84.83,4
"240,000",11680,개포더샵트리에,서울특별시,강남구,개포동,651-1,2021,2023,6,29,2023-09-20,,105.8064,8
"154,000",11680,삼익대청아파트,서울특별시,강남구,개포동,12,1992,2023,6,10,2023-08-10,,60,10
"115,000",11680,성원대치2단지아파트,서울특별시,강남구,개포동,12,1992,2023,6,11,2023-07-31,,39.53,11
"103,000",11680,삼익대청아파트,서울특별시,강남구,개포동,12,1992,2023,6,28,2023-07-07,,60,11
"113,000",11680,성원대치2단지아파트,서울특별시,강남구,개포동,12,1992,2023,6,6,2023-08-29,,39.53,15
"195,500",11680,래미안블레스티지,서울특별시,강남구,개포동,1280,2019,2023,6,1,2023-08-02,,59.967,8
"297,000",11680,디에이치아너힐즈,서울특별시,강남구,개포동,1281,2019,2023,6,4,2023-12-27,,84.3558,9
"187,000",11680,래미안블레스티지,서울특별시,강남구,개포동,1280,2019,2023,6,17,2023-09-06,,59.888,2
"195,000",11680,개포주공7단지,서울특별시,강남구,개포동,185,1983,2023,6,14,2023-09-22,,60.76,12
"129,700",11680,성원대치2단지아파트,서울특별시,강남구,개포동,12,1992,2023,6,10,2023-08-31,,49.86,15
"265,000",11680,래미안블레스티지,서울특별시,강남구,개포동,1280,2019,2023,6,13,2023-09-21,,84.943,18
"110,000",11680,성원대치2단지아파트,서울특별시,강남구,개포동,12,1992,2023,6,1,,,39.53,15
"219,000",11680,개포래미안포레스트,서울특별시,강남구,개포동,1282,2020,2023,6,8,2023-12-07,,74.66,17
"233,500",11680,개포래미안포레스트,서울특별시,강남구,개포동,1282,2020,2023,6,3,2024-01-03,,84.86,3
"160,000",11680,개포래미안포레스트,서울특별시,강남구,개포동,1282,2020,2023,6,13,2023-12-18,,49.92,8
"239,500",11680,개포주공7단지,서울특별시,강남구,개포동,185,1983,2023,6,7,2023-09-07,,83.7,1
"234,000",11680,개포래미안포레스트,서울특별시,강남구,개포동,1282,2020,2023,6,1,2023-10-04,,84.83,2
"106,000",11680,성원대치2단지아파트,서울특별시,강남구,개포동,12,1992,2023,6,2,2023-06-21,,39.53,2
"122,000",11680,삼익대청아파트,서울특별시,강남구,개포동,12,1992,2023,6,1,2023-08-04,,51.12,1
